,0_time
0,0.003491908311843872
1,0.00337296724319458
2,0.002842426300048828
3,0.002836257219314575
4,0.002833247184753418
5,0.002812892198562622
6,0.002860128879547119
7,0.002859771251678467
8,0.00283166766166687
9,0.002824723720550537
10,0.002843499183654785
11,0.0028285980224609375
12,0.0028374195098876953
13,0.002833425998687744
14,0.0029521286487579346
15,0.00295102596282959
16,0.0028583109378814697
17,0.0028432607650756836
18,0.002853691577911377
19,0.002850353717803955
20,0.002841174602508545
21,0.0028389692306518555
22,0.0028618574142456055
23,0.002848803997039795
24,0.0028533637523651123
25,0.0028406381607055664
26,0.002847641706466675
27,0.0028551220893859863
28,0.002880573272705078
29,0.002845972776412964
30,0.0028492510318756104
31,0.002851128578186035
32,0.002857029438018799
33,0.002843528985977173
34,0.002885669469833374
35,0.0028562545776367188
36,0.002850770950317383
37,0.002852022647857666
38,0.002854973077774048
39,0.0028489530086517334
40,0.002863556146621704
41,0.0028589963912963867
42,0.002858191728591919
43,0.0028571486473083496
44,0.002875804901123047
45,0.002855539321899414
46,0.0028581321239471436
47,0.002864658832550049
48,0.00286063551902771
49,0.002855658531188965
50,0.0028618574142456055
51,0.002853900194168091
52,0.002859055995941162
53,0.0028550922870635986
54,0.002867460250854492
55,0.002859950065612793
56,0.002863258123397827
57,0.0028639137744903564
58,0.0028647780418395996
59,0.0028598010540008545
60,0.0028659701347351074
61,0.0028561055660247803
62,0.0028604865074157715
63,0.002859652042388916
64,0.0028658509254455566
65,0.002866119146347046
66,0.002870231866836548
67,0.0028789937496185303
68,0.0028678476810455322
69,0.002858966588973999
70,0.0028707683086395264
71,0.002859175205230713
72,0.0029006004333496094
73,0.0028918087482452393
74,0.0028676092624664307
75,0.002885490655899048
76,0.002867788076400757
77,0.0028606057167053223
78,0.002864450216293335
79,0.002868831157684326
80,0.0028691887855529785
81,0.002867460250854492
82,0.00286024808883667
83,0.002867281436920166
84,0.002870231866836548
85,0.002857804298400879
86,0.002869904041290283
87,0.0028727948665618896
88,0.0028675198554992676
89,0.0028611719608306885
90,0.002874225378036499
91,0.0028773844242095947
92,0.002891719341278076
93,0.00287666916847229
94,0.002875775098800659
95,0.0028666555881500244
96,0.0028734803199768066
97,0.0028689801692962646
98,0.0028830766677856445
99,0.0028627216815948486
100,0.0028711259365081787
101,0.002867579460144043
102,0.0028797686100006104
103,0.0028682053089141846
104,0.002867668867111206
105,0.002871274948120117
106,0.0028748810291290283
107,0.0028735101222991943
108,0.00291326642036438
109,0.0028931796550750732
110,0.0028856396675109863
111,0.0028893649578094482
112,0.002874612808227539
113,0.0028639137744903564
114,0.002872556447982788
115,0.002866595983505249
116,0.002912759780883789
117,0.0028738975524902344
118,0.00288352370262146
119,0.0028668344020843506
120,0.0029063522815704346
121,0.0028879642486572266
122,0.002880990505218506
123,0.0028772056102752686
124,0.0028802454471588135
