,93_time,93_conf,93_files
0,5.909247875213623,"[[0.32064718 0.33366784 0.345685  ]
 [0.3015636  0.3334544  0.364982  ]
 [0.3060049  0.21610622 0.47788894]
 [0.27125555 0.38723743 0.34150705]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_070_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_333_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_473_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_054_val_resized.jpg')"
1,4.332032203674316,"[[0.43904287 0.22847357 0.33248353]
 [0.33337337 0.22769016 0.43893647]
 [0.29434907 0.322955   0.38269588]
 [0.2448567  0.33015898 0.42498437]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_256_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_899_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_088_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_853_resized.jpg')"
2,5.090559959411621,"[[0.43740967 0.2598525  0.30273786]
 [0.3436433  0.24433279 0.41202384]
 [0.2789576  0.35170263 0.3693397 ]
 [0.37004742 0.27240598 0.3575465 ]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_006_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_874_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_042_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_039_val_resized.jpg')"
3,4.06220817565918,"[[0.29717782 0.35879785 0.3440244 ]
 [0.32434934 0.2635835  0.41206715]
 [0.32019225 0.35431775 0.32549012]
 [0.35782912 0.20365722 0.43851364]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_097_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_032_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_078_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_079_val_resized.jpg')"
4,5.024511814117432,"[[0.28939292 0.34136662 0.36924037]
 [0.2728791  0.26705208 0.46006882]
 [0.33589226 0.1895246  0.47458312]
 [0.28965065 0.33872342 0.37162593]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_016_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_016_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_272_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_055_val_resized.jpg')"
5,3.502592086791992,"[[0.3783183  0.22332187 0.39835986]
 [0.25956848 0.15788683 0.58254474]
 [0.30956998 0.204672   0.48575807]
 [0.3738488  0.22408603 0.40206522]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_835_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_001_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_302_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_179_resized.jpg')"
6,3.4552319049835205,"[[0.3424457  0.20387901 0.4536754 ]
 [0.36920977 0.3024776  0.32831267]
 [0.43646145 0.2378091  0.3257295 ]
 [0.41070378 0.28221866 0.30707747]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_013_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_025_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_521_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_631_resized.jpg')"
7,3.447551965713501,"[[0.32885507 0.1941652  0.47697976]
 [0.29224977 0.31048793 0.39726228]
 [0.37408167 0.18254592 0.44337234]
 [0.37186638 0.22220723 0.40592638]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_690_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_325_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_456_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_506_resized.jpg')"
8,3.497472047805786,"[[0.25498986 0.41718122 0.32782897]
 [0.40873635 0.25747612 0.3337875 ]
 [0.36275923 0.20859805 0.4286427 ]
 [0.33073196 0.330362   0.33890614]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_050_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_429_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_455_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_146_resized.jpg')"
9,3.468031883239746,"[[0.3790277  0.27185112 0.34912124]
 [0.30962572 0.2492883  0.44108605]
 [0.3315662  0.32179955 0.3466343 ]
 [0.34892586 0.23719716 0.413877  ]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_000_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_220_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_030_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_233_resized.jpg')"
