,0_time
0,0.0070847272872924805
1,0.006481349468231201
2,0.005331099033355713
3,0.005521416664123535
4,0.005360305309295654
5,0.005531966686248779
6,0.005304276943206787
7,0.005544304847717285
8,0.005342662334442139
9,0.005544126033782959
10,0.005311191082000732
11,0.005518078804016113
12,0.0053514838218688965
13,0.005584776401519775
14,0.005331575870513916
15,0.005543887615203857
16,0.0053179264068603516
17,0.0055359601974487305
18,0.0053504109382629395
19,0.005555450916290283
20,0.005330204963684082
21,0.005546927452087402
22,0.005333304405212402
23,0.005547642707824707
24,0.005354464054107666
25,0.005572676658630371
26,0.00535506010055542
27,0.005571544170379639
28,0.0053411126136779785
29,0.005625605583190918
30,0.0053702592849731445
31,0.0056258440017700195
32,0.005382955074310303
33,0.005587637424468994
34,0.005351603031158447
35,0.005574405193328857
36,0.005347788333892822
37,0.005576491355895996
38,0.005372524261474609
39,0.005596458911895752
40,0.005382359027862549
41,0.005596160888671875
42,0.005355417728424072
43,0.005595803260803223
44,0.0057149529457092285
45,0.00581049919128418
46,0.0053855180740356445
47,0.005641460418701172
48,0.005424201488494873
49,0.0056209564208984375
50,0.005363643169403076
51,0.005584061145782471
52,0.005353271961212158
53,0.005594432353973389
54,0.005367398262023926
55,0.005598545074462891
56,0.005382716655731201
57,0.005583286285400391
58,0.0053792595863342285
59,0.00558704137802124
60,0.005368828773498535
61,0.005596935749053955
62,0.005375504493713379
63,0.005596756935119629
64,0.005355894565582275
65,0.00560683012008667
66,0.005392968654632568
67,0.005606353282928467
68,0.005363285541534424
69,0.005584597587585449
70,0.005368411540985107
71,0.00561213493347168
72,0.005388975143432617
73,0.005615830421447754
74,0.005385994911193848
75,0.005613207817077637
76,0.005393862724304199
77,0.005671203136444092
78,0.0053824782371521
79,0.005623996257781982
80,0.00539010763168335
81,0.005600690841674805
82,0.005387723445892334
83,0.005616486072540283
84,0.00551915168762207
85,0.0056528449058532715
86,0.005377233028411865
87,0.005616426467895508
88,0.0053844451904296875
89,0.005617201328277588
90,0.005419731140136719
91,0.0056462883949279785
92,0.005398213863372803
93,0.005604982376098633
94,0.0053942203521728516
95,0.005604088306427002
96,0.005383610725402832
97,0.005621135234832764
98,0.005404233932495117
99,0.005608797073364258
100,0.005386829376220703
101,0.005627930164337158
102,0.005395174026489258
103,0.005598127841949463
104,0.005391120910644531
105,0.005605816841125488
106,0.0053893327713012695
107,0.00573885440826416
108,0.005511641502380371
109,0.006107985973358154
110,0.005727887153625488
111,0.005814671516418457
112,0.005474448204040527
113,0.005665421485900879
114,0.005691945552825928
115,0.005672931671142578
116,0.005419790744781494
117,0.005626976490020752
118,0.005411684513092041
119,0.0056340694427490234
120,0.005403757095336914
121,0.005631208419799805
122,0.0053863525390625
123,0.005593001842498779
124,0.005421876907348633
125,0.005620419979095459
126,0.005403995513916016
127,0.0056261420249938965
128,0.005391180515289307
129,0.00561976432800293
130,0.005407214164733887
131,0.005639433860778809
132,0.00542140007019043
133,0.005632996559143066
134,0.005387842655181885
135,0.005633711814880371
136,0.005391240119934082
137,0.00562518835067749
138,0.0054010748863220215
139,0.005615055561065674
140,0.005437314510345459
141,0.005634486675262451
142,0.005396485328674316
143,0.00563812255859375
144,0.0054070353507995605
145,0.005632638931274414
146,0.005404531955718994
147,0.005631923675537109
148,0.005545198917388916
149,0.005714595317840576
150,0.00544428825378418
151,0.005799591541290283
152,0.005476534366607666
153,0.005668044090270996
154,0.005444765090942383
155,0.00566411018371582
156,0.005401968955993652
157,0.005647838115692139
158,0.005434870719909668
159,0.005672574043273926
160,0.005413711071014404
161,0.0056275129318237305
162,0.0054343342781066895
163,0.005641281604766846
164,0.005413353443145752
165,0.0056569576263427734
166,0.005425453186035156
167,0.005671262741088867
168,0.00547105073928833
169,0.005663514137268066
170,0.0054285526275634766
171,0.005653440952301025
172,0.0054018497467041016
173,0.00563204288482666
174,0.0054070353507995605
175,0.0057103633880615234
176,0.005443871021270752
177,0.0056525468826293945
178,0.005423069000244141
179,0.005663871765136719
180,0.005425870418548584
181,0.005721449851989746
182,0.005439400672912598
183,0.005643010139465332
184,0.005422413349151611
185,0.005650699138641357
186,0.005424141883850098
187,0.005653083324432373
188,0.005414903163909912
189,0.005633533000946045
190,0.00541996955871582
191,0.0056340694427490234
192,0.005410373210906982
193,0.005674183368682861
194,0.005400896072387695
195,0.005634784698486328
196,0.0054228901863098145
197,0.005634307861328125
198,0.0054010748863220215
199,0.005659759044647217
200,0.005404770374298096
201,0.00564652681350708
202,0.0054097771644592285
203,0.0056307315826416016
204,0.00543135404586792
205,0.005633533000946045
206,0.005404770374298096
207,0.005642890930175781
208,0.005427300930023193
209,0.0056493282318115234
210,0.00541919469833374
211,0.005622267723083496
212,0.0054035186767578125
213,0.005643069744110107
214,0.005396425724029541
215,0.0056476593017578125
216,0.005405902862548828
217,0.005634307861328125
218,0.005412697792053223
219,0.005635082721710205
220,0.005413651466369629
221,0.0056539177894592285
222,0.005403578281402588
223,0.005622208118438721
224,0.0054021477699279785
225,0.00561976432800293
226,0.005402565002441406
227,0.005641460418701172
228,0.005425453186035156
229,0.005634665489196777
230,0.00538790225982666
231,0.005648255348205566
232,0.005418062210083008
233,0.005648016929626465
234,0.005421280860900879
235,0.005638837814331055
236,0.005427837371826172
237,0.005636751651763916
238,0.0054059624671936035
239,0.005678713321685791
240,0.0054985880851745605
241,0.00566941499710083
242,0.005401313304901123
243,0.005635559558868408
244,0.005410194396972656
245,0.0056487321853637695
246,0.005408287048339844
247,0.005416214466094971
248,0.0054129958152771
249,0.00541079044342041
