,0_time
0,0.025691747665405273
1,0.02176189422607422
2,0.018434762954711914
3,0.01878976821899414
4,0.018530607223510742
5,0.018900156021118164
6,0.018480777740478516
7,0.018744230270385742
8,0.018466711044311523
9,0.0191195011138916
10,0.01847100257873535
11,0.018837690353393555
12,0.018483400344848633
13,0.018820524215698242
14,0.01847529411315918
15,0.018836021423339844
16,0.018556594848632812
17,0.018869638442993164
18,0.018581867218017578
19,0.018918752670288086
20,0.01866745948791504
21,0.01893901824951172
22,0.018586397171020508
23,0.018852949142456055
24,0.018530607223510742
25,0.01883530616760254
26,0.018800020217895508
27,0.019183635711669922
28,0.01891613006591797
29,0.019159555435180664
30,0.0191500186920166
31,0.01912856101989746
32,0.018662452697753906
33,0.01892995834350586
34,0.018595218658447266
35,0.018981218338012695
36,0.019023418426513672
37,0.019434690475463867
38,0.019034147262573242
39,0.019257783889770508
40,0.018643617630004883
41,0.019097089767456055
42,0.019049644470214844
43,0.01900506019592285
44,0.01867079734802246
45,0.018971681594848633
46,0.018615245819091797
47,0.01971268653869629
48,0.021041154861450195
49,0.020718097686767578
50,0.020603179931640625
51,0.018972158432006836
52,0.01874256134033203
53,0.0186007022857666
54,0.018756389617919922
55,0.01869821548461914
56,0.01869940757751465
57,0.01854419708251953
58,0.018648147583007812
59,0.018942594528198242
60,0.019212007522583008
61,0.01887679100036621
62,0.018745899200439453
63,0.018620967864990234
64,0.018616437911987305
65,0.02015066146850586
66,0.020627737045288086
67,0.01898503303527832
68,0.018686771392822266
69,0.018625259399414062
70,0.018614768981933594
71,0.01864337921142578
72,0.01869678497314453
73,0.01864004135131836
74,0.018692493438720703
75,0.01864933967590332
76,0.0186920166015625
77,0.018581151962280273
78,0.01872420310974121
79,0.018604755401611328
80,0.018692731857299805
81,0.01856517791748047
82,0.018614768981933594
83,0.018543004989624023
84,0.018627405166625977
85,0.01863241195678711
86,0.018630504608154297
87,0.018565654754638672
88,0.01863265037536621
89,0.018630266189575195
90,0.018671035766601562
91,0.018675804138183594
92,0.018681049346923828
93,0.01862621307373047
94,0.018694400787353516
95,0.018677473068237305
96,0.01912999153137207
97,0.019348859786987305
98,0.018848419189453125
99,0.01871204376220703
100,0.018734455108642578
101,0.01867818832397461
102,0.018676042556762695
103,0.01869058609008789
104,0.018729686737060547
105,0.018663883209228516
106,0.018688440322875977
107,0.018689870834350586
108,0.01867842674255371
109,0.018773317337036133
110,0.018697500228881836
111,0.018676280975341797
112,0.018644332885742188
113,0.01861095428466797
114,0.01866745948791504
115,0.018627643585205078
116,0.018683910369873047
117,0.01863384246826172
118,0.018642663955688477
119,0.018615245819091797
120,0.018721342086791992
121,0.01866602897644043
122,0.018671512603759766
123,0.01871037483215332
124,0.019002199172973633
125,0.018776893615722656
126,0.018818378448486328
127,0.018729209899902344
128,0.018747806549072266
129,0.018703937530517578
130,0.01869368553161621
131,0.018666505813598633
132,0.018676042556762695
133,0.01870417594909668
134,0.018721342086791992
135,0.018741369247436523
136,0.018817901611328125
137,0.01884293556213379
138,0.018952131271362305
139,0.018705368041992188
140,0.018709897994995117
141,0.01868462562561035
142,0.018678665161132812
143,0.01866316795349121
144,0.01865243911743164
145,0.018653392791748047
146,0.018676280975341797
147,0.018712759017944336
148,0.0187222957611084
149,0.018697023391723633
150,0.01873326301574707
151,0.018720149993896484
152,0.019157886505126953
153,0.019054889678955078
154,0.018841266632080078
155,0.019205331802368164
156,0.01904129981994629
157,0.01879286766052246
158,0.018709182739257812
159,0.018724679946899414
160,0.01873779296875
161,0.018814563751220703
162,0.01870894432067871
163,0.01870894432067871
164,0.0186767578125
165,0.01869058609008789
166,0.018669843673706055
167,0.01865863800048828
168,0.018721342086791992
169,0.01867055892944336
170,0.018753767013549805
171,0.018675565719604492
172,0.01872110366821289
173,0.018735885620117188
174,0.018713712692260742
175,0.01872730255126953
176,0.01872706413269043
177,0.01871800422668457
178,0.018748044967651367
179,0.018748044967651367
180,0.018737077713012695
181,0.01871204376220703
182,0.01871180534362793
183,0.01870870590209961
184,0.01871204376220703
185,0.018725872039794922
186,0.018755435943603516
187,0.018754005432128906
188,0.01882338523864746
189,0.01876688003540039
190,0.018705129623413086
191,0.0191037654876709
192,0.018973827362060547
193,0.020189762115478516
194,0.01954507827758789
195,0.019165754318237305
196,0.01887226104736328
197,0.018718481063842773
198,0.018856048583984375
199,0.018726348876953125
200,0.018769502639770508
201,0.018705368041992188
202,0.01872706413269043
203,0.019289255142211914
204,0.018882036209106445
205,0.019012451171875
206,0.01882028579711914
207,0.019193172454833984
208,0.01879405975341797
209,0.018758773803710938
210,0.01872086524963379
211,0.018728017807006836
212,0.018755674362182617
213,0.01874852180480957
214,0.018735170364379883
215,0.018721342086791992
216,0.01870417594909668
217,0.018770217895507812
218,0.01876354217529297
219,0.01874518394470215
220,0.01873183250427246
221,0.01874232292175293
222,0.01875138282775879
223,0.01872706413269043
224,0.018716812133789062
225,0.01872420310974121
226,0.018682479858398438
227,0.018732786178588867
228,0.018668651580810547
229,0.018727779388427734
230,0.018684864044189453
231,0.01875925064086914
232,0.018728256225585938
233,0.01879572868347168
234,0.01877737045288086
235,0.01876378059387207
236,0.018677949905395508
237,0.01883840560913086
238,0.019200563430786133
239,0.01889491081237793
240,0.018743038177490234
241,0.018787860870361328
242,0.0188446044921875
243,0.018839359283447266
244,0.018811464309692383
245,0.018790006637573242
