,46_time,46_conf,46_files
0,3.563555955886841,"[[0.5719535  0.23467086 0.19337572]
 [0.35384333 0.3054184  0.34073824]
 [0.60195196 0.21260446 0.18544371]
 [0.35095823 0.2828999  0.36614197]
 [0.4150024  0.22995962 0.35503802]
 [0.51213837 0.23482503 0.25303656]
 [0.39459398 0.27096716 0.3344388 ]
 [0.38221988 0.30860668 0.30917332]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_070_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_333_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_473_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_054_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_256_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_899_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_088_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_853_resized.jpg')"
1,2.7530078887939453,"[[0.4281849  0.24423423 0.3275808 ]
 [0.45010915 0.25659394 0.29329687]
 [0.4120946  0.29131782 0.2965876 ]
 [0.5271201  0.2061805  0.26669943]
 [0.41008872 0.28794134 0.3019701 ]
 [0.4060059  0.25477344 0.33922067]
 [0.41639388 0.2782928  0.30531335]
 [0.5034861  0.2618573  0.23465654]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_006_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_874_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_042_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_039_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_097_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_032_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_078_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_079_val_resized.jpg')"
2,2.755824089050293,"[[0.40031347 0.29627362 0.30341303]
 [0.48211792 0.28628546 0.23159656]
 [0.4891771  0.26902914 0.24179384]
 [0.5571349  0.24796483 0.19490026]
 [0.5700978  0.2255197  0.20438252]
 [0.3749192  0.28922462 0.3358562 ]
 [0.5452552  0.22865044 0.22609437]
 [0.49390757 0.2683339  0.23775859]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_016_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_016_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_272_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_055_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_835_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_001_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_302_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_179_resized.jpg')"
3,2.757024049758911,"[[0.39528376 0.23462842 0.37008783]
 [0.5748204  0.24104719 0.18413247]
 [0.37072626 0.27860022 0.3506736 ]
 [0.36633226 0.4178841  0.21578363]
 [0.56009567 0.22988792 0.21001641]
 [0.53857464 0.24922091 0.21220446]
 [0.5255763  0.28539124 0.1890325 ]
 [0.52754074 0.23887967 0.23357953]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_013_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_025_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_521_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_631_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_690_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_325_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_456_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_506_resized.jpg')"
4,2.680772066116333,"[[0.44417447 0.27965254 0.27617303]
 [0.34610644 0.24341533 0.41047826]
 [0.40705544 0.26661366 0.32633093]
 [0.5454084  0.25583196 0.19875957]
 [0.4291531  0.20621194 0.36463487]
 [0.4277754  0.31979018 0.2524344 ]
 [0.39823008 0.30916047 0.29260957]
 [0.44917947 0.22915722 0.32166314]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_050_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_429_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_455_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_146_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_000_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_220_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_030_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_233_resized.jpg')"
5,2.5230600833892822,"[[0.47745764 0.23935203 0.28319037]
 [0.48338023 0.27981383 0.23680596]
 [0.5279958  0.27860668 0.19339743]
 [0.5131436  0.2546761  0.23218031]
 [0.41750434 0.3380964  0.24439923]
 [0.33698007 0.3238814  0.33913857]
 [0.4120946  0.29131782 0.2965876 ]
 [0.530212   0.25292683 0.21686111]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_065_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_718_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_085_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_067_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_052_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_083_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_024_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_046_val_resized.jpg')"
6,2.5139999389648438,"[[0.54181325 0.22700387 0.23118293]
 [0.37092155 0.28746337 0.341615  ]
 [0.55446935 0.22089872 0.22463204]
 [0.5416361  0.24588612 0.21247768]
 [0.45792842 0.26573253 0.27633914]
 [0.5455231  0.2287242  0.22575265]
 [0.44095597 0.30762842 0.25141567]
 [0.36692828 0.25991264 0.37315896]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_082_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_085_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_069_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_071_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_442_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_003_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_016_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_094_val_resized.jpg')"
7,2.5183560848236084,"[[0.56235325 0.23986386 0.19778287]
 [0.48781735 0.28040558 0.23177707]
 [0.53842777 0.23392336 0.22764894]
 [0.45224693 0.27122653 0.2765266 ]
 [0.52884734 0.23365037 0.23750223]
 [0.36136383 0.29712334 0.3415128 ]
 [0.49566796 0.25231826 0.25201368]
 [0.57140815 0.23463623 0.19395572]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_114_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_040_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_010_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_072_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_034_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_077_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_011_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_028_val_resized.jpg')"
8,2.522252082824707,"[[0.55792964 0.24584384 0.19622649]
 [0.5553722  0.22835003 0.21627776]
 [0.5409363  0.24220224 0.21686152]
 [0.5712941  0.21372849 0.21497738]
 [0.53851175 0.22087301 0.24061531]
 [0.41176364 0.2862883  0.30194807]
 [0.5039789  0.24203153 0.25398973]
 [0.5047245  0.2598405  0.23543498]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_041_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_861_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_017_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_447_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_747_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_691_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_049_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_845_resized.jpg')"
9,2.5220959186553955,"[[0.49001843 0.26398394 0.24599761]
 [0.3286156  0.30468538 0.36669892]
 [0.5061159  0.24224737 0.25163674]
 [0.4573696  0.18192244 0.360708  ]
 [0.5327972  0.27386016 0.19334264]
 [0.4393209  0.25205874 0.30862042]
 [0.43338805 0.22755021 0.33906168]
 [0.37062776 0.28211075 0.34726146]]","('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_001_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_056_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_012_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_145_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_755_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_058_val_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_478_resized.jpg', '/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_023_val_resized.jpg')"
