,375_time,375_conf,375_files
0,11.982463836669922,[[0.3831186  0.3500283  0.26685306]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_070_val_resized.jpg',)"
1,3.8767359256744385,[[0.28436077 0.4368302  0.2788091 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_333_resized.jpg',)"
2,3.8743679523468018,[[0.42221028 0.32033485 0.2574549 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_473_resized.jpg',)"
3,3.86678409576416,[[0.25442508 0.46002188 0.28555313]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_054_val_resized.jpg',)"
4,3.871295928955078,[[0.28182888 0.4957591  0.22241202]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_256_resized.jpg',)"
5,3.8789119720458984,[[0.32092193 0.39834973 0.28072825]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_899_resized.jpg',)"
6,3.8736960887908936,[[0.29715988 0.454575   0.24826504]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_088_val_resized.jpg',)"
7,3.8664638996124268,[[0.25745988 0.3687209  0.37381917]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_853_resized.jpg',)"
8,3.8666560649871826,[[0.3505947  0.409833   0.23957232]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_006_val_resized.jpg',)"
9,3.8885440826416016,[[0.29129654 0.3255993  0.3831042 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_874_resized.jpg',)"
10,3.8751680850982666,[[0.31652394 0.4042729  0.27920306]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_042_val_resized.jpg',)"
11,3.868351936340332,[[0.3392503  0.424006   0.23674367]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_039_val_resized.jpg',)"
12,3.875231981277466,[[0.30053768 0.4537452  0.24571715]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_097_val_resized.jpg',)"
13,3.8720319271087646,[[0.3382321  0.3420218  0.31974608]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_032_val_resized.jpg',)"
14,3.8635199069976807,[[0.34689483 0.43193746 0.22116768]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_078_val_resized.jpg',)"
15,3.8795199394226074,[[0.36525926 0.356292   0.27844858]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_079_val_resized.jpg',)"
16,3.8726720809936523,[[0.28538385 0.4241689  0.29044732]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_016_val_resized.jpg',)"
17,3.8678081035614014,[[0.3528425  0.37940162 0.2677558 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_016_val_resized.jpg',)"
18,3.871135950088501,[[0.39167932 0.38067323 0.22764751]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_272_resized.jpg',)"
19,3.8881919384002686,[[0.28195548 0.47065952 0.24738504]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_055_val_resized.jpg',)"
20,3.8763840198516846,[[0.39789107 0.3270854  0.27502358]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_835_resized.jpg',)"
21,3.870687961578369,[[0.33897075 0.38157374 0.2794556 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_001_val_resized.jpg',)"
22,3.8754239082336426,[[0.35600385 0.36951128 0.27448487]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_302_resized.jpg',)"
23,3.879487991333008,[[0.34435335 0.38227895 0.2733677 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_179_resized.jpg',)"
24,3.8711040019989014,[[0.33945858 0.30698436 0.35355702]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_013_val_resized.jpg',)"
25,3.8736000061035156,[[0.25623482 0.47146595 0.27229917]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_025_val_resized.jpg',)"
26,3.8987200260162354,[[0.29207385 0.4022298  0.30569637]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_521_resized.jpg',)"
27,3.867232084274292,[[0.2743143 0.3182153 0.4074705]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_631_resized.jpg',)"
28,3.8759360313415527,[[0.4198739  0.31685954 0.2632665 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_690_resized.jpg',)"
29,3.8849599361419678,[[0.29552317 0.39158788 0.31288898]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_325_resized.jpg',)"
30,3.8929920196533203,[[0.40439275 0.40236825 0.19323906]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_456_resized.jpg',)"
31,3.871840000152588,[[0.33876494 0.4408018  0.2204333 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_506_resized.jpg',)"
32,3.8724160194396973,[[0.26000425 0.4542246  0.2857711 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_050_val_resized.jpg',)"
33,3.8717119693756104,[[0.3542538  0.35869932 0.28704676]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_429_resized.jpg',)"
34,3.8678719997406006,[[0.38859025 0.35660666 0.25480303]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_455_resized.jpg',)"
35,3.8781120777130127,[[0.26276913 0.46659264 0.27063817]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_146_resized.jpg',)"
36,3.5599679946899414,[[0.36508092 0.4089009  0.22601826]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_000_val_resized.jpg',)"
37,3.5498878955841064,[[0.28706458 0.50577885 0.20715658]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_220_resized.jpg',)"
38,3.5569920539855957,[[0.2754736  0.44280088 0.28172556]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_030_val_resized.jpg',)"
39,3.561568021774292,[[0.33193883 0.38305333 0.285008  ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_233_resized.jpg',)"
40,3.56329607963562,[[0.32765678 0.3513553  0.32098794]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Tiger/tiger_065_val_resized.jpg',)"
41,3.5594561100006104,[[0.33146867 0.3788708  0.28966054]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_718_resized.jpg',)"
42,3.557760000228882,[[0.29160324 0.46845683 0.23994002]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_085_val_resized.jpg',)"
43,3.558687925338745,[[0.3010151  0.4117945  0.28719035]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Cheetah/cheetah_067_val_resized.jpg',)"
44,3.5594561100006104,[[0.3323943 0.3577693 0.3098365]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_052_val_resized.jpg',)"
45,3.5680959224700928,[[0.22129044 0.4337862  0.3449234 ]],"('/home/ubuntu/Optimization/TVM/../Dataset/validation/Hyena/hyena_083_val_resized.jpg',)"
