,0_time
0,0.0002740994095802307
1,0.00031663477420806885
2,0.00020749494433403015
3,0.0002063177525997162
4,0.00021065771579742432
5,0.00020656734704971313
6,0.00021150708198547363
7,0.00020976364612579346
8,0.000211276113986969
9,0.00020692124962806702
10,0.00021155551075935364
11,0.00020742788910865784
12,0.00021127983927726746
13,0.0002070590853691101
14,0.00021149590611457825
15,0.00020714104175567627
16,0.0002118423581123352
17,0.0002078413963317871
18,0.0002133883535861969
19,0.00020715966820716858
20,0.00021117180585861206
21,0.0002069436013698578
22,0.0002117753028869629
23,0.00020762160420417786
24,0.00021112337708473206
25,0.00020783394575119019
26,0.0002125166356563568
27,0.00021232664585113525
28,0.0002088397741317749
29,0.0002080388367176056
30,0.0002084486186504364
31,0.0002549700438976288
