,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
0,0.2851754128932953,0.375,"[0.68951815 0.9644568  0.9548485  0.7262029  0.47509065 0.150277
 0.99893016 0.7938711 ]",[9 8 7 8 8 4 0 1]
1,0.00028228759765625,0.375,"[0.48895428 0.9894705  0.727307   0.47788006 0.47528875 0.62097764
 0.5834939  0.9848394 ]",[5 2 4 0 9 6 6 5]
2,0.0002594590187072754,0.0,"[0.9628566  0.8395085  0.56871253 0.5057015  0.85573536 0.32820338
 0.8280738  0.9919065 ]",[4 6 1 9 3 6 6 9]
3,0.0002592504024505615,0.5,"[0.9340549  0.6406973  0.5378431  0.4736938  0.9999958  0.6298793
 0.66219884 0.9261301 ]",[1 1 3 6 8 7 4 0]
4,0.00025898218154907227,0.5,"[0.9956656  0.78938216 0.49930805 0.38757634 0.8735591  0.40238866
 0.5323759  0.68512315]",[8 5 0 2 1 6 4 3]
5,0.00025913119316101074,0.375,"[0.9878105  0.26228452 0.9420386  0.5746377  0.81879973 0.34015784
 0.46916896 0.6389988 ]",[0 8 2 4 7 0 2 3]
6,0.00025835633277893066,0.5,"[0.8082081  0.5120472  0.99569774 0.82880056 0.5237581  0.53384805
 0.91586167 0.93078667]",[4 5 9 2 4 1 9 5]
7,0.0002581179141998291,0.625,"[0.31278375 0.8837042  0.4873441  0.9388557  0.84351504 0.6965508
 0.7973749  0.7001502 ]",[3 8 9 0 1 3 6 3]
8,0.00025781989097595215,0.5,"[0.3783057  0.2683624  0.48678267 0.86831    0.97694504 0.49257815
 0.40783897 0.44768026]",[9 2 6 7 1 3 6 6]
9,0.0002574920654296875,0.375,"[0.58792895 0.4892024  0.35771468 0.44034383 0.82867014 0.6159833
 0.5120481  0.3636769 ]",[8 7 6 2 5 2 8 9]
10,0.0002613961696624756,0.375,"[0.51039386 0.54635715 0.94336563 0.8435386  0.67767227 0.25427473
 0.9829679  0.6466807 ]",[3 8 0 7 2 6 2 5]
11,0.0002581179141998291,0.375,"[0.93845487 0.19914123 0.35429397 0.5690355  0.9986841  0.62725174
 0.591835   0.75527114]",[3 6 6 0 1 2 7 0]
12,0.0002582967281341553,0.125,"[0.63105404 0.9053831  0.84345245 0.46126786 0.38446862 0.40147048
 0.37878156 0.4180124 ]",[6 0 0 5 2 9 5 4]
13,0.00025776028633117676,0.125,"[0.23875056 0.8798834  0.6798551  0.99404895 0.7278238  0.25269443
 0.7046044  0.6935263 ]",[6 5 4 2 7 9 9 4]
14,0.00025725364685058594,0.25,"[0.2880738  0.35957873 0.43867567 0.9996717  0.6310668  0.4572182
 0.40815485 0.6746034 ]",[2 6 1 4 7 3 5 3]
15,0.0002581775188446045,0.625,"[0.6078987  0.985642   0.9851254  0.7076886  0.64142627 0.99137914
 0.31454057 0.99982363]",[3 4 4 3 7 8 3 7]
16,0.00025787949562072754,0.625,"[0.41183096 0.53843874 0.48249102 0.5798464  0.4321073  0.55851454
 0.9892513  0.5904845 ]",[4 5 3 9 5 6 9 2]
17,0.00025850534439086914,0.125,"[0.519209   0.46662462 0.41346392 0.9234567  0.6302835  0.6494587
 0.8708296  0.621949  ]",[6 3 2 0 3 1 0 5]
18,0.0002592802047729492,0.0,"[0.9276006  0.51863176 0.5228624  0.4614231  0.4437948  0.37743324
 0.6142831  0.29388982]",[6 2 9 6 2 3 0 3]
19,0.0002608299255371094,0.375,"[0.8193118  0.3578958  0.66995996 0.5286139  0.71547097 0.7321509
 0.6899924  0.3919689 ]",[2 2 5 3 9 9 4 0]
20,0.0002600252628326416,0.75,"[0.99963593 0.89668083 0.2770467  0.96953684 0.99233514 0.5627551
 0.6551445  0.99428916]",[0 9 3 4 8 9 6 9]
21,0.00026097893714904785,0.125,"[0.47902465 0.6155581  0.72432685 0.31015882 0.46562046 0.5309929
 0.4594482  0.35446915]",[8 9 0 3 8 6 4 6]
22,0.00025984644889831543,0.25,"[0.48029545 0.91843885 0.46322405 0.8673447  0.32565334 0.38466647
 0.79831094 0.74179286]",[5 4 6 1 6 4 0 2]
23,0.00026044249534606934,0.625,"[0.97983265 0.56742615 0.5433344  0.6489045  0.41906488 0.8522291
 0.6441587  0.6349638 ]",[9 1 2 2 6 8 2 1]
24,0.0002726316452026367,0.5,"[0.4252228  0.9704597  0.9433779  0.5370868  0.81035364 0.67642814
 0.6247765  0.43673742]",[7 9 1 2 6 9 3 4]
25,0.0002606809139251709,0.25,"[0.8243125  0.35035905 0.61461896 0.75220764 0.31879178 0.37121868
 0.76199174 0.60040486]",[3 7 3 7 2 5 3 1]
26,0.0002600252628326416,0.25,"[0.5745226  0.9573296  0.32982966 0.90572757 0.76769775 0.44896382
 0.72972405 0.21273766]",[0 2 2 7 3 2 8 0]
27,0.00026160478591918945,0.25,"[0.68853414 0.6338195  0.87349516 0.7769534  0.69213516 0.46034494
 0.49514905 0.99832195]",[7 4 2 9 8 8 6 8]
28,0.0002613663673400879,0.625,"[0.9860642  0.49107614 0.6325241  0.98148876 0.7443463  0.4462031
 0.9902868  0.45308584]",[8 1 4 7 9 4 2 7]
29,0.00026026368141174316,0.375,"[0.3833599  0.37517062 0.9934831  0.71183085 0.42704487 0.5877723
 0.9751779  0.4898199 ]",[9 4 7 9 9 4 5 6]
30,0.00026220083236694336,0.375,"[0.3702588  0.63037777 0.732466   0.7744765  0.4283711  0.99992037
 0.77146536 0.7210256 ]",[5 7 8 6 7 0 4 9]
31,0.000260770320892334,0.25,"[0.97888374 0.39389735 0.56209815 0.35881478 0.42950526 0.19917445
 0.8527525  0.98405695]",[3 9 6 4 7 6 5 1]
32,0.0002618730068206787,0.125,"[0.6733731  0.33421418 0.5019138  0.4097732  0.72754884 0.39567077
 0.35183284 0.60448605]",[3 5 2 3 4 1 7 5]
33,0.0002614259719848633,0.25,"[0.74510646 0.41315165 0.5425986  0.36633578 0.6337433  0.46664873
 0.8133015  0.69031656]",[0 1 7 2 8 8 7 8]
34,0.00026029348373413086,0.625,"[0.4906176  0.63105005 0.7046438  0.77025324 0.9860152  0.9234863
 0.85161656 0.88898796]",[8 3 1 2 8 0 8 3]
35,0.0002617835998535156,0.125,"[0.51527995 0.8585066  0.7936525  0.6982369  0.43713212 0.6285083
 0.87394124 0.42730582]",[7 0 3 9 6 8 3 0]
36,0.0002612471580505371,0.25,"[0.4723243  0.9897709  0.43728164 0.6286675  0.8656455  0.8439933
 0.6707837  0.77347165]",[4 8 8 1 8 2 1 3]
37,0.0002605319023132324,0.375,"[0.6897284  0.9998399  0.9604708  0.77469814 0.7224433  0.9830026
 0.3916751  0.9384342 ]",[2 8 7 2 2 5 1 2]
38,0.0002617835998535156,0.25,"[0.6371837  0.45063716 0.7779804  0.3726218  0.5870133  0.541862
 0.9940289  0.99661106]",[6 2 9 0 1 7 6 7]
39,0.00026154518127441406,0.625,"[0.9981761  0.690382   0.92970175 0.99088424 0.9888314  0.42770988
 0.850815   0.36530623]",[7 9 8 2 7 6 9 4]
40,0.00026303529739379883,0.375,"[0.44625938 0.7470092  0.43729258 0.26953503 0.68214244 0.77994674
 0.90996325 0.4454665 ]",[3 9 6 9 8 8 5 8]
41,0.0002619922161102295,0.625,"[0.95167613 0.4394702  0.49312752 0.38057002 0.6407341  0.8747926
 0.9749594  0.7614138 ]",[1 1 4 1 9 4 7 6]
42,0.00026151537895202637,0.125,"[0.41395575 0.43203646 0.36016625 0.2834536  0.86063045 0.6618555
 0.41266367 0.3961371 ]",[3 5 4 6 5 6 1 4]
43,0.00026363134384155273,0.25,"[0.62853783 0.41902176 0.303262   0.9901438  0.9436337  0.51917195
 0.26791307 0.6672765 ]",[9 6 4 8 9 6 9 6]
44,0.0002630650997161865,0.625,"[0.86900413 0.8305514  0.5268304  0.7320059  0.2985414  0.7890978
 0.5000283  0.99110097]",[8 8 0 2 9 3 3 8]
45,0.00026303529739379883,0.625,"[0.3347591  0.9910313  0.7169401  0.99108535 0.55601466 0.5239694
 0.25634873 0.85544246]",[0 2 2 0 4 6 5 4]
46,0.0002633631229400635,0.875,"[0.97029626 0.28766352 0.9787401  0.90175265 0.43731117 0.62750113
 0.9288331  0.9501387 ]",[1 4 9 9 5 7 5 0]
47,0.00026223063468933105,0.625,"[0.58727145 0.8219978  0.92251915 0.4806709  0.4188777  0.51361513
 0.9651226  0.49219462]",[2 6 0 5 9 1 7 6]
48,0.00026276707649230957,0.5,"[0.7514172  0.89978325 0.572376   0.5000041  0.5882228  0.8349819
 0.4830592  0.43984807]",[8 5 4 6 8 9 9 1]
49,0.0002618730068206787,0.5,"[0.43950596 0.92978084 0.84000486 0.8651698  0.7570948  0.44434887
 0.55391514 0.32945454]",[5 2 4 1 8 9 1 2]
50,0.0002625584602355957,0.375,"[0.79340273 0.607117   0.9959859  0.57376707 0.5976804  0.8283778
 0.86172044 0.50188303]",[5 9 1 6 2 5 5 5]
51,0.0002624392509460449,0.5,"[0.7621038  0.9953891  0.5406628  0.21817055 0.44759786 0.6606028
 0.96494037 0.84144396]",[1 4 1 3 2 7 0 7]
52,0.00026232004165649414,0.375,"[0.6330977  0.81059504 0.38331714 0.29150268 0.6148804  0.5724935
 0.28388354 0.33259422]",[8 2 7 5 7 2 4 8]
53,0.00026416778564453125,0.5,"[0.61018395 0.50547135 0.68504554 0.71287    0.89456576 0.9947856
 0.3036302  0.70322627]",[8 1 1 7 2 5 2 7]
54,0.00026366114616394043,0.25,"[0.9986125  0.54423124 0.9727815  0.83214074 0.9613557  0.7096844
 0.25054726 0.21010296]",[6 2 1 3 0 4 2 7]
55,0.00026294589042663574,0.5,"[0.75912064 0.4031584  0.5049344  0.95383525 0.34859738 0.803925
 0.7950975  0.67046225]",[6 2 1 2 3 7 2 6]
56,0.0002625882625579834,0.25,"[0.90708816 0.6120829  0.51800734 0.9415949  0.78652793 0.559048
 0.9771031  0.26620582]",[8 0 5 7 6 0 5 4]
57,0.00026300549507141113,0.375,"[0.27570507 0.79870045 0.34480116 0.9067451  0.2662126  0.6360303
 0.9093764  0.4361695 ]",[7 6 9 8 0 3 8 8]
58,0.0002639293670654297,0.75,"[0.3533053  0.99999845 0.68964845 0.6363378  0.56251925 0.6442803
 0.5683289  0.8406364 ]",[6 0 0 6 6 6 3 2]
59,0.0002626776695251465,0.125,"[0.65784174 0.33182776 0.52531844 0.55328083 0.56896186 0.90458107
 0.6950383  0.25156924]",[6 3 8 5 0 3 4 3]
60,0.00026237964630126953,0.75,"[0.72904557 0.678332   0.4510301  0.6167728  0.53863645 0.8088732
 0.6006491  0.2656155 ]",[5 0 1 0 8 1 1 8]
61,0.000261455774307251,0.125,"[0.41338882 0.46945086 0.6200379  0.49080303 0.5560534  0.92514247
 0.5468348  0.53308284]",[4 6 5 6 0 9 3 9]
62,0.00026229023933410645,0.25,"[0.4772539  0.80418384 0.46125934 0.94142556 0.29876631 0.9127622
 0.73848456 0.6014903 ]",[3 0 0 9 8 1 5 7]
63,0.0002639889717102051,0.25,"[0.37536946 0.5315045  0.42488608 0.8689997  0.24389997 0.9994062
 0.8186942  0.60367066]",[5 0 9 9 9 8 9 9]
64,0.0002620220184326172,0.625,"[0.830504   0.5947665  0.9314133  0.6408755  0.99565434 0.535024
 0.73731345 0.85149676]",[1 1 8 9 0 3 1 9]
65,0.00026100873947143555,0.5,"[0.9291992  0.98135674 0.9684096  0.9845844  0.626284   0.40550834
 0.33790758 0.9448794 ]",[5 1 8 7 1 3 0 5]
66,0.0002620816230773926,0.5,"[0.999969   0.9643716  0.7744098  0.48026153 0.4341698  0.36082953
 0.35409468 0.45527217]",[0 7 6 2 2 3 9 7]
67,0.0002612471580505371,0.25,"[0.6209626  0.881741   0.47630358 0.8302131  0.5835731  0.39821342
 0.63245934 0.56862426]",[6 0 0 7 4 5 6 3]
68,0.0002631843090057373,0.25,"[0.5741495  0.29263157 0.81046766 0.99919003 0.29634747 0.37833232
 0.9318031  0.6782267 ]",[3 1 0 9 5 7 9 8]
69,0.00026175379753112793,0.375,"[0.23922996 0.4387844  0.58581054 0.4536749  0.9014109  0.99813616
 0.81689763 0.87591195]",[6 6 2 1 7 7 1 2]
70,0.0002605915069580078,0.125,"[0.4261688  0.2496424  0.57065207 0.99350727 0.98107994 0.3983049
 0.6808962  0.67955357]",[6 1 5 3 8 9 5 8]
71,0.0002612769603729248,0.25,"[0.6908111  0.9746527  0.2675918  0.30222526 0.5316141  0.71104497
 0.63586485 0.5571359 ]",[0 7 0 6 6 9 0 9]
72,0.0002570152282714844,0.375,"[0.68387914 0.7900276  0.62153506 0.4920111  0.8684124  0.7766877
 0.74702114 0.31794512]",[3 7 5 0 0 5 2 2]
73,0.0002592802047729492,0.125,"[0.5395484  0.432285   0.73934895 0.57934386 0.98067874 0.6396884
 0.5982567  0.82234824]",[9 7 2 9 6 5 6 3]
74,0.00025784969329833984,0.0,"[0.605998   0.2735704  0.70304465 0.3121013  0.47148842 0.41527128
 0.5005657  0.4197012 ]",[3 4 7 7 1 4 7 2]
75,0.0002562999725341797,0.25,"[0.6583569  0.29495162 0.22581504 0.9975656  0.5573513  0.6861554
 0.6935637  0.49674767]",[5 8 8 0 4 0 5 5]
76,0.00025662779808044434,0.25,"[0.92147297 0.25796235 0.5492747  0.5136489  0.33873984 0.4750385
 0.330769   0.58397084]",[2 9 3 4 0 6 2 5]
77,0.00025719404220581055,0.5,"[0.63796455 0.5788259  0.8804284  0.25097683 0.27242643 0.32039836
 0.3156692  0.6382835 ]",[0 7 3 7 4 5 0 0]
78,0.00025656819343566895,0.5,"[0.62891555 0.9392253  0.7409585  0.82514477 0.69789827 0.57031816
 0.45305556 0.33715266]",[7 9 9 4 4 1 2 5]
79,0.0002576112747192383,0.5,"[0.7665162  0.5276983  0.37799653 0.7036429  0.5634597  0.37136394
 0.86336005 0.2658853 ]",[8 0 4 0 7 7 5 5]
80,0.00025588274002075195,0.375,"[0.5206445  0.49235237 0.7508755  0.20687997 0.41683784 0.49987605
 0.9507401  0.86531174]",[8 5 9 4 6 4 3 2]
81,0.000257641077041626,0.125,"[0.62199813 0.39330328 0.38869822 0.5731977  0.7133542  0.41313532
 0.4570312  0.56705326]",[8 9 7 5 4 0 8 4]
82,0.00025644898414611816,0.75,"[0.8013739  0.49539682 0.6238274  0.754872   0.5379579  0.58530533
 0.8429776  0.9795089 ]",[8 2 7 9 3 6 1 9]
83,0.0002580881118774414,0.375,"[0.8230524  0.99019593 0.3128421  0.99210805 0.3482616  0.6438067
 0.638078   0.8564323 ]",[2 2 2 9 7 3 9 4]
84,0.00025853514671325684,0.25,"[0.7952829  0.25127003 0.6149664  0.3799744  0.98803514 0.40756837
 0.18435179 0.47961903]",[7 7 4 6 7 3 6 3]
85,0.00025779008865356445,0.625,"[0.9618839  0.9994505  0.8110978  0.9980773  0.8301195  0.3531942
 0.48824945 0.9995517 ]",[5 7 0 7 0 5 0 0]
86,0.00025922060012817383,0.125,"[0.5697033  0.9998847  0.7796596  0.6186419  0.4588036  0.49391106
 0.46440288 0.4890962 ]",[3 8 8 0 6 6 1 6]
87,0.0002580881118774414,0.125,"[0.34956896 0.45581254 0.30789813 0.9782074  0.7170119  0.9984875
 0.6723186  0.84595495]",[3 8 6 3 4 0 5 8]
88,0.0002569258213043213,0.625,"[0.8370047  0.99313146 0.55472696 0.46125498 0.72944665 0.38099524
 0.939205   0.68695414]",[9 5 8 1 9 4 1 3]
89,0.0002560615539550781,0.25,"[0.45699552 0.3253214  0.9524648  0.7404704  0.35775593 0.40274
 0.48413685 0.6435856 ]",[9 0 6 1 0 9 1 0]
90,0.0002573728561401367,0.375,"[0.99173135 0.8416497  0.59341156 0.8858901  0.5011539  0.68490833
 0.5072043  0.45671177]",[2 1 6 6 8 4 8 4]
91,0.0002695620059967041,0.125,"[0.6988095  0.97330385 0.35807875 0.31171346 0.69807625 0.5510576
 0.76768494 0.5145724 ]",[6 1 8 2 1 6 8 6]
92,0.0002574920654296875,0.75,"[0.7128018  0.41300055 0.8523813  0.42156804 0.30620408 0.83890754
 0.7674061  0.7657145 ]",[7 9 7 4 5 9 8 0]
93,0.0002580583095550537,0.25,"[0.7180789  0.9558334  0.4725652  0.4606963  0.7831168  0.33215165
 0.51596075 0.98633665]",[9 7 6 6 2 5 9 2]
94,0.00025770068168640137,0.25,"[0.5712062  0.56882596 0.72456795 0.31085336 0.5151498  0.58891535
 0.4782449  0.33627313]",[6 8 7 6 8 3 0 5]
95,0.0002563893795013428,0.25,"[0.30616271 0.36172438 0.4125968  0.5132954  0.4282664  0.9006184
 0.4499534  0.54067045]",[8 7 4 3 3 8 4 9]
96,0.00026494264602661133,0.125,"[0.4974837  0.45366085 0.22722355 0.40807208 0.99993825 0.6771173
 0.45194227 0.57476246]",[3 0 3 2 2 7 8 3]
97,0.00025665760040283203,0.125,"[0.3577179  0.5973997  0.33595648 0.35809764 0.8730699  0.49632838
 0.75601864 0.44557828]",[8 6 8 5 5 9 9 9]
98,0.000257343053817749,0.25,"[0.51187116 0.62640846 0.8670688  0.9088969  0.29581344 0.6955787
 0.35279453 0.7920464 ]",[5 3 0 7 9 1 3 4]
99,0.00025710463523864746,0.375,"[0.277067   0.28961974 0.9938089  0.3132673  0.352478   0.9971732
 0.28229475 0.83522683]",[4 6 9 0 9 5 6 6]
