,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
0,0.08921831846237183,0.0625,"[0.14096393 0.1245554  0.14209472 0.14951427 0.10983605 0.12545232
 0.12644015 0.12677129 0.1725698  0.16903122 0.14752376 0.1746575
 0.13951534 0.14251044 0.1253366  0.10440049]",[7 1 4 7 4 4 8 4 7 7 5 3 7 2 0 8]
1,0.0019604861736297607,0.0,"[0.13844213 0.14205511 0.13289884 0.13436453 0.11053979 0.13269362
 0.1146538  0.12995517 0.15560377 0.1026398  0.1556141  0.13838755
 0.16027959 0.10305694 0.11451493 0.15027292]",[7 6 9 8 0 3 8 8 7 7 4 6 7 3 6 3]
2,0.0004955381155014038,0.25,"[0.1502722  0.15854828 0.14071636 0.11588807 0.12323134 0.14955457
 0.15465088 0.12242407 0.11043389 0.13786538 0.15374126 0.1710055
 0.13056181 0.14179376 0.15512043 0.13856767]",[1 1 4 1 9 4 7 6 3 8 9 0 1 3 6 3]
3,0.00048488378524780273,0.0,"[0.15317036 0.11797509 0.15247752 0.11287976 0.17881723 0.12299068
 0.14381474 0.20212352 0.17700318 0.1520351  0.20282038 0.15021585
 0.15339898 0.10754657 0.1487747  0.13360083]",[7 9 7 4 5 9 8 0 7 9 8 2 7 6 9 4]
4,8.094310760498047e-05,0.125,"[0.12902758 0.1486187  0.11616629 0.11959116 0.12451246 0.15824467
 0.15019824 0.12407523 0.1363734  0.14351794 0.13992023 0.14015202
 0.12611847 0.12501812 0.12651841 0.15187533]",[8 7 2 0 6 8 1 4 3 7 0 6 1 8 5 7]
5,8.177757263183594e-05,0.0625,"[0.12090164 0.11529518 0.11981221 0.10249029 0.1413435  0.11957049
 0.12261958 0.15388925 0.14783368 0.13754638 0.13922314 0.14496581
 0.13205393 0.12963068 0.19767998 0.14347275]",[4 6 9 0 9 5 6 6 6 2 9 0 1 7 6 7]
6,7.814168930053711e-05,0.0625,"[0.12031461 0.13631496 0.1527699  0.18048148 0.10437069 0.12189312
 0.15173416 0.15890291 0.15735503 0.10240501 0.13968319 0.16365893
 0.1514652  0.11290666 0.12511428 0.21446986]",[6 2 1 2 3 7 2 6 8 8 0 2 9 3 3 8]
7,8.149445056915283e-05,0.1875,"[0.16735058 0.14567882 0.14809322 0.10901221 0.17964451 0.17976868
 0.15583673 0.16015095 0.2044676  0.15060651 0.11685591 0.11863553
 0.15280569 0.12490612 0.10611731 0.17458038]",[5 5 2 8 1 7 3 1 4 5 6 5 1 4 7 0]
8,7.960200309753418e-05,0.125,"[0.16153067 0.1848571  0.11489899 0.14328781 0.13514374 0.16981511
 0.12467029 0.20186393 0.13080505 0.15488194 0.14237128 0.20231508
 0.1226741  0.14366074 0.14538723 0.13316728]",[9 0 5 8 6 1 8 6 1 4 2 6 2 7 2 2]
9,7.770955562591553e-05,0.0625,"[0.11630777 0.14560957 0.11891015 0.12963486 0.13337766 0.11940111
 0.1302817  0.12632336 0.1853318  0.18721022 0.15730211 0.11142754
 0.15052664 0.13824937 0.12038729 0.11825196]",[7 9 1 2 6 9 3 4 6 0 0 6 6 6 3 2]
10,8.162856101989746e-05,0.0625,"[0.15383416 0.18692319 0.12498629 0.17257641 0.12448482 0.13362253
 0.20244433 0.1153501  0.16676058 0.11942839 0.1312351  0.11299866
 0.20533901 0.12440138 0.10588793 0.1185523 ]",[6 3 2 0 3 1 0 5 9 6 4 8 9 6 9 6]
11,8.189678192138672e-05,0.0,"[0.12655164 0.14377868 0.14793558 0.135304   0.11734185 0.1656527
 0.14069311 0.12843862 0.16418983 0.14588574 0.15280677 0.15427992
 0.13409938 0.1643661  0.15226488 0.1593657 ]",[7 7 4 4 3 3 4 5 2 4 3 7 8 4 4 4]
12,8.091330528259277e-05,0.125,"[0.14430575 0.14667603 0.11198103 0.1563962  0.12149768 0.13089609
 0.13855003 0.12095667 0.1482072  0.1754402  0.14011855 0.17249317
 0.16096273 0.1381375  0.15532574 0.12427657]",[6 1 8 2 1 6 8 6 8 0 4 0 7 7 5 5]
13,7.675588130950928e-05,0.25,"[0.12475345 0.12396338 0.11726824 0.15753114 0.11746362 0.15956755
 0.14982331 0.11392174 0.14584239 0.17381336 0.15364374 0.12457979
 0.12266285 0.19546148 0.16800973 0.12176006]",[2 1 1 8 6 0 4 0 1 9 7 1 3 7 7 8]
14,7.829070091247559e-05,0.25,"[0.14193703 0.11908582 0.12370249 0.16027683 0.13320722 0.12360275
 0.1459263  0.1182844  0.17341225 0.12731244 0.12017366 0.1698133
 0.10267811 0.16452815 0.14113055 0.14654356]",[6 1 4 1 0 0 1 1 6 5 4 6 2 0 7 9]
15,7.829070091247559e-05,0.0625,"[0.15499121 0.1378556  0.11860025 0.13372129 0.132956   0.11364792
 0.16346812 0.13191059 0.11766418 0.16004847 0.15697841 0.13714084
 0.14467224 0.11729384 0.11424656 0.11919095]",[0 0 4 2 3 2 7 2 2 5 9 8 9 1 7 4]
16,8.161365985870361e-05,0.125,"[0.1374774  0.1757486  0.16251177 0.11058426 0.10639721 0.16528755
 0.1339644  0.1553636  0.1141673  0.1227331  0.14602464 0.15516092
 0.14365146 0.14732908 0.12165593 0.12540647]",[7 2 9 7 4 1 6 4 4 9 1 2 5 6 0 8]
17,7.866322994232178e-05,0.0625,"[0.12003076 0.13869047 0.1366763  0.12062067 0.15655757 0.14722934
 0.14865984 0.20091666 0.18482272 0.17192252 0.14508769 0.17026174
 0.13371906 0.14519441 0.14491546 0.10861314]",[9 4 3 8 2 8 4 7 2 3 1 5 2 9 8 9]
18,7.741153240203857e-05,0.0625,"[0.12513787 0.14659774 0.19214056 0.13884035 0.14020969 0.10819848
 0.20220046 0.1702328  0.17738914 0.10839868 0.13113225 0.14822483
 0.13190551 0.20142101 0.1363481  0.12946332]",[7 0 3 9 6 8 3 0 3 4 7 7 1 4 7 2]
19,8.080899715423584e-05,0.0,"[0.13068585 0.15716262 0.13655663 0.17144549 0.13676623 0.16432075
 0.11904424 0.12242347 0.16535726 0.15299031 0.11999618 0.14016604
 0.20340228 0.14029592 0.15643355 0.12250628]",[0 2 2 0 4 6 5 4 9 4 7 9 9 4 5 6]
20,7.902085781097412e-05,0.1875,"[0.15256593 0.144316   0.18051082 0.12719277 0.14658184 0.20210938
 0.16398215 0.10725667 0.13413498 0.14050823 0.11935697 0.10420415
 0.10466862 0.15526283 0.15000485 0.17782809]",[3 7 7 9 2 3 1 9 1 9 6 3 3 3 1 0]
21,8.080899715423584e-05,0.0,"[0.16884519 0.13424043 0.11725683 0.12583804 0.18512818 0.20676036
 0.14810202 0.13799234 0.15140314 0.1294288  0.11483037 0.17263217
 0.20738195 0.139658   0.13109902 0.16946515]",[3 7 5 0 0 5 2 2 3 8 6 3 4 0 5 8]
