,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
0,0.011790873482823372,0.1015625,"[0.14275165 0.14575505 0.1152047  0.11921207 0.13199288 0.13276298
 0.16575037 0.14578222 0.14941186 0.12340739 0.13388571 0.15468848
 0.14303751 0.1592888  0.17297314 0.10887097 0.12513788 0.14659773
 0.19214056 0.13884035 0.14020963 0.1081985  0.20220038 0.17023264
 0.17738923 0.10839868 0.13113222 0.14822479 0.13190556 0.20142089
 0.13634816 0.1294633  0.14096403 0.12455536 0.1420946  0.14951435
 0.10983603 0.12545228 0.12644015 0.1267713  0.17256959 0.16903116
 0.1475238  0.17465746 0.1395153  0.14251044 0.12533665 0.10440049
 0.12461738 0.15641956 0.1353872  0.10317671 0.17828031 0.14104238
 0.13454741 0.13132466 0.14213502 0.1285807  0.12967859 0.15232447
 0.16375288 0.19098142 0.1325166  0.12229194 0.14496449 0.12276775
 0.15159568 0.17481488 0.14069322 0.12159092 0.1316411  0.14667231
 0.16253155 0.1208304  0.14306247 0.14149676 0.127238   0.11622046
 0.10842013 0.1553171  0.13717437 0.11069825 0.10892016 0.13704671
 0.10863789 0.11606868 0.18120897 0.13526893 0.1350277  0.15196833
 0.13760586 0.12603635 0.12703352 0.1302354  0.12070072 0.18653561
 0.17896698 0.1505486  0.20746548 0.18594632 0.13954982 0.14326163
 0.17216855 0.13224995 0.12549724 0.16247457 0.1038667  0.1370029
 0.14684139 0.15913051 0.1315529  0.15345052 0.13873029 0.15901072
 0.15683617 0.13694641 0.12290141 0.15974586 0.12600277 0.13816369
 0.10538779 0.15583356 0.14760461 0.13295862 0.16560057 0.201972
 0.15366508 0.16115993]","[5 4 6 1 6 4 0 2 2 6 0 5 9 1 7 6 7 0 3 9 6 8 3 0 3 4 7 7 1 4 7 2 7 1 4 7 4
 4 8 4 7 7 5 3 7 2 0 8 9 5 8 3 6 2 0 8 7 3 7 6 5 3 1 3 2 2 5 4 1 2 9 2 7 0
 7 2 1 3 2 0 2 4 7 9 8 9 0 7 7 0 7 8 4 6 3 3 0 1 3 7 0 1 3 1 4 2 3 8 4 2 3
 7 8 4 3 0 9 0 0 1 0 4 4 6 7 6 1 1]"
1,0.0006749331951141357,0.1015625,"[0.19495316 0.13782085 0.14066318 0.11439338 0.13792768 0.1738531
 0.11569646 0.12566778 0.14139618 0.12870733 0.12037787 0.15256135
 0.13247055 0.13163187 0.11982387 0.11877472 0.13497698 0.11526994
 0.1312374  0.12602934 0.12969063 0.16273786 0.1847554  0.13591915
 0.14487354 0.170808   0.11498653 0.12406934 0.164097   0.15135232
 0.15009727 0.10221138 0.15370491 0.11962315 0.12327486 0.17460674
 0.1452228  0.11996162 0.16249062 0.12556718 0.17705837 0.11100123
 0.18834542 0.11445335 0.17190821 0.14434747 0.13411136 0.146553
 0.20259911 0.1174354  0.16087754 0.20041546 0.13062921 0.14847335
 0.13751769 0.14165328 0.16427016 0.13502629 0.1473169  0.14403413
 0.15056634 0.14135394 0.152455   0.18769036 0.17153014 0.14763229
 0.1277397  0.16456863 0.12409668 0.14243661 0.1198616  0.15896253
 0.11149122 0.12670337 0.13888945 0.15333839 0.15467261 0.13994463
 0.11389858 0.17304406 0.15334196 0.12884933 0.2038293  0.12620091
 0.14823009 0.13590449 0.1399109  0.12826224 0.15175651 0.11226185
 0.19682346 0.14255327 0.10952552 0.13597518 0.12231177 0.19681647
 0.10265744 0.12932195 0.22117923 0.1927495  0.14818925 0.12247958
 0.17385845 0.12572737 0.18227248 0.20408037 0.12692735 0.16616338
 0.13658413 0.10252376 0.14107588 0.11543769 0.11024765 0.13763891
 0.15438291 0.13173476 0.13954447 0.16853605 0.1418491  0.1496259
 0.1398789  0.12461322 0.12919374 0.11636358 0.10867359 0.14065559
 0.13926336 0.14943384]","[1 7 7 2 3 3 5 1 7 6 8 4 4 5 7 3 4 7 7 3 6 0 7 2 6 7 4 1 8 0 2 2 1 5 4 0 9
 3 4 4 2 3 8 5 0 0 4 6 3 9 2 0 5 7 5 5 1 7 3 1 6 7 9 0 1 2 1 4 6 1 5 9 5 0
 4 9 4 9 7 1 6 8 0 6 5 0 8 1 7 5 6 9 3 2 3 9 8 6 1 0 9 0 9 8 7 7 5 2 3 5 5
 7 8 7 6 9 1 9 8 6 5 6 7 5 6 7 2 5]"
2,0.0004975926131010056,0.0859375,"[0.14842516 0.15952556 0.15188453 0.14723636 0.11729184 0.16815652
 0.20239711 0.1938155  0.16433568 0.1644213  0.183603   0.12592885
 0.17507155 0.13242017 0.12572604 0.1570373  0.12089333 0.10776976
 0.12394179 0.12606005 0.16229616 0.1272689  0.11196914 0.14634602
 0.11998862 0.1390746  0.1146694  0.16667186 0.12768847 0.14047049
 0.12024753 0.10354737 0.15812236 0.16442786 0.11880863 0.11596832
 0.17564136 0.10864415 0.12154804 0.17095993 0.14674078 0.16978161
 0.13601425 0.1289477  0.15133925 0.15200815 0.20250852 0.11548346
 0.13278739 0.13023008 0.1412406  0.13359512 0.14203387 0.15505493
 0.16132447 0.16395234 0.15520768 0.1503497  0.11884185 0.19741797
 0.13033141 0.1400368  0.1600765  0.13099702 0.11087125 0.13671802
 0.13165328 0.11804965 0.15305412 0.1396414  0.11108133 0.13134696
 0.11894335 0.11470807 0.13838607 0.11978131 0.1307076  0.12968656
 0.12387595 0.12626696 0.14044785 0.1287996  0.13202196 0.11788868
 0.12696652 0.17636795 0.15842468 0.2022696  0.15234043 0.15482372
 0.11014175 0.15096353 0.11077086 0.13328485 0.13235953 0.16027956
 0.14796673 0.14096756 0.15793964 0.18786998 0.18429102 0.19140774
 0.15917157 0.13781846 0.12060291 0.15392345 0.16999847 0.13768291
 0.14759168 0.11089534 0.16732608 0.13578978 0.16131835 0.13782221
 0.15713172 0.172764   0.12307903 0.12949565 0.1778392  0.19956197
 0.15753374 0.15630431 0.18001036 0.17389794 0.19410583 0.12156656
 0.15544067 0.13683309]","[7 6 4 2 2 3 2 4 9 0 0 9 6 5 8 5 2 4 8 8 6 4 5 7 6 3 7 0 4 0 5 8 2 8 0 4 9
 2 3 6 8 1 6 0 8 4 3 1 4 5 2 4 3 6 0 7 1 3 5 7 1 8 0 4 8 2 7 7 0 2 2 4 3 3
 1 6 1 6 4 6 7 4 7 3 8 1 3 1 4 6 5 5 7 4 5 4 9 7 7 2 3 3 6 7 4 1 6 1 0 6 9
 6 0 2 0 2 4 7 0 0 0 0 7 5 3 2 7 8]"
3,0.0004988871514797211,0.078125,"[0.10557441 0.15712403 0.13628988 0.16442262 0.13582054 0.13944495
 0.18538399 0.15498987 0.16163199 0.1332317  0.12204985 0.11650267
 0.1440858  0.1452794  0.14371535 0.1866499  0.15154213 0.17353703
 0.13377516 0.1412063  0.10300744 0.14929321 0.12409531 0.1093488
 0.12603427 0.13117121 0.13258114 0.13344146 0.15458442 0.15234977
 0.12547219 0.12174666 0.15797745 0.16555779 0.13890436 0.13466305
 0.13245142 0.14361191 0.17783844 0.10390568 0.13116251 0.12521833
 0.16943593 0.13127506 0.1299577  0.11846362 0.16627687 0.11303891
 0.14847481 0.15962817 0.1795565  0.14660814 0.1583559  0.13311373
 0.15202159 0.16295867 0.17106348 0.15093486 0.11010414 0.15033306
 0.1557658  0.15768343 0.18970987 0.17256741 0.1586021  0.18257168
 0.18873084 0.14622632 0.11780638 0.17292796 0.11838371 0.1359333
 0.13055329 0.16571067 0.14089052 0.13165474 0.19655435 0.13552666
 0.16784978 0.14853509 0.18484323 0.1819291  0.11297842 0.13532126
 0.12009719 0.14589481 0.1543415  0.13789232 0.13671958 0.13520512
 0.15464231 0.18652847 0.21212567 0.13258862 0.20204785 0.12337303
 0.15905853 0.14051786 0.17981975 0.11124126 0.15241158 0.15653306
 0.1345463  0.14419301 0.14138097 0.10250049 0.13270895 0.13110644
 0.13680509 0.15610334 0.13982382 0.11974409 0.10466942 0.14046142
 0.16391976 0.20171183 0.1479048  0.18286613 0.16079754 0.12057587
 0.15745354 0.14254634 0.13165729 0.13189137 0.13795002 0.13673119
 0.11409297 0.10303462]","[4 6 3 0 8 9 7 6 8 4 8 1 4 5 9 4 7 1 4 5 3 1 2 6 4 7 1 5 9 3 1 4 8 7 7 0 4
 3 4 6 7 7 5 4 4 4 3 6 6 1 9 9 7 9 4 3 2 9 8 5 0 6 9 0 9 7 8 5 4 4 9 4 2 6
 6 9 9 7 9 9 0 5 1 1 8 6 9 9 5 6 5 5 9 7 9 4 5 4 3 3 9 8 8 3 4 8 4 0 4 0 7
 2 8 0 2 0 7 4 0 6 3 3 1 7 4 6 5 0]"
4,1.0810792446136475e-05,0.15625,"[0.10335077 0.10966794 0.10330933 0.15167926 0.15918659 0.12334399
 0.13333525 0.2022811  0.14479874 0.15268499 0.11201759 0.13524179
 0.13593952 0.18467265 0.1219256  0.11173113 0.17724796 0.12008503
 0.1952944  0.10604857 0.13839261 0.1364919  0.14358939 0.12084591
 0.13848057 0.13335973 0.12279414 0.15552309 0.12091302 0.1195263
 0.13097191 0.12052195 0.11277553 0.13513361 0.20276724 0.17770648
 0.12104435 0.17843571 0.13309264 0.14161935 0.14577998 0.12842545
 0.12039492 0.1257118  0.12175133 0.10952657 0.17215772 0.1315867
 0.14578898 0.16025639 0.1287294  0.13320808 0.1449949  0.14363958
 0.16464478 0.11914897 0.14793818 0.11638984 0.1947886  0.151367
 0.14021619 0.16093269 0.11765281 0.12938847 0.15689796 0.17234355
 0.1102311  0.18314685 0.13408585 0.12877351 0.10306023 0.14047392
 0.13949259 0.14360884 0.21175937 0.13091387 0.13470255 0.11244772
 0.11771449 0.16870846 0.16868798 0.16260906 0.15847076 0.16883822
 0.12565076 0.12254493 0.11014096 0.13540606 0.1439438  0.15061478
 0.15528512 0.20245932 0.13440627 0.13569495 0.11027641 0.16068284
 0.1699294  0.1499511  0.13981447 0.11527555 0.15512088 0.17562228
 0.12836766 0.11238411 0.19853052 0.20665577 0.20259222 0.10252121
 0.1264704  0.10486133 0.1404169  0.20263341 0.15603796 0.12772419
 0.14352904 0.13450828 0.13843253 0.15236656 0.1262874  0.13847613
 0.15460263 0.15728472 0.11050274 0.12178658 0.12650305 0.17617457
 0.1419914  0.14190947]","[4 1 9 5 4 9 2 1 4 2 5 9 8 7 2 1 6 9 7 3 6 5 8 0 2 2 4 9 0 5 5 4 2 3 1 0 3
 0 4 4 9 1 3 3 0 2 1 1 0 4 1 9 4 8 1 1 1 5 9 8 1 6 7 2 9 9 7 8 8 1 9 7 8 9
 1 6 6 3 3 1 3 0 8 8 3 6 6 7 1 0 7 6 4 8 2 0 6 6 8 6 3 1 1 8 6 7 0 5 4 3 2
 1 7 8 2 0 1 7 4 8 7 6 6 7 0 6 4 9]"
5,1.0479241609573364e-05,0.0546875,"[0.11632641 0.12217469 0.16829585 0.14501907 0.11760246 0.13304037
 0.17797986 0.1638233  0.19040611 0.14284605 0.15088545 0.10298404
 0.17636488 0.11391764 0.18497042 0.20390433 0.1755603  0.1459984
 0.1698192  0.13759916 0.16361435 0.13815181 0.15847823 0.13788879
 0.13638127 0.1505482  0.17302677 0.13934843 0.16122141 0.12539563
 0.1320278  0.12401827 0.12224254 0.1518788  0.14327878 0.18703522
 0.16631514 0.10696597 0.14072192 0.13323891 0.12275438 0.14495955
 0.12640506 0.16507548 0.16771784 0.13321428 0.12020171 0.16526031
 0.15896745 0.11497795 0.11262438 0.17241646 0.12357055 0.14148284
 0.1895855  0.13807805 0.12145346 0.2022664  0.17088114 0.18651359
 0.17086549 0.15288565 0.12191576 0.13809504 0.14607026 0.12204223
 0.13524805 0.12857944 0.13865814 0.15891285 0.13548054 0.13950743
 0.138095   0.1192353  0.13715708 0.11642128 0.15120578 0.16721633
 0.15667245 0.10782854 0.15448534 0.1505205  0.12411366 0.11601172
 0.14772977 0.10387456 0.14845435 0.1344788  0.1729076  0.11500282
 0.12426616 0.10605785 0.13292602 0.15408194 0.1998975  0.18428855
 0.11632463 0.13252053 0.12285295 0.13075373 0.139156   0.11398152
 0.15199168 0.12954853 0.11945179 0.15222706 0.20553942 0.1547475
 0.12665397 0.122529   0.1382654  0.17135431 0.12318492 0.1419507
 0.2023824  0.12863822 0.15333906 0.1482861  0.14998463 0.11195572
 0.1281851  0.15028399 0.10530178 0.17163485 0.12732759 0.13210902
 0.13166139 0.12069641]","[5 6 5 4 5 8 8 0 9 7 9 0 6 9 6 1 4 7 9 0 3 5 4 7 6 9 8 2 3 9 3 3 7 8 3 5 5
 9 6 1 4 7 4 8 7 7 1 3 0 3 2 5 4 9 3 5 4 7 0 3 7 0 2 1 5 8 7 3 5 7 8 5 7 8
 1 5 4 7 0 8 3 2 9 7 4 1 6 5 9 8 5 5 4 1 0 9 4 4 3 0 4 8 0 8 2 9 5 9 7 4 6
 7 9 2 9 3 7 7 8 2 2 0 2 5 3 6 4 7]"
6,1.0421499609947205e-05,0.1015625,"[0.10258956 0.10283682 0.15349297 0.11896677 0.11462306 0.1323036
 0.13004234 0.12673253 0.1282324  0.10424671 0.1548682  0.14493895
 0.13552529 0.12802684 0.13614823 0.166248   0.1455437  0.14108503
 0.16107833 0.17968182 0.1684965  0.1143953  0.15162009 0.1176402
 0.14947326 0.15692179 0.12213604 0.17787446 0.15321614 0.12569948
 0.17133002 0.11682072 0.14606564 0.19827744 0.1744918  0.14187728
 0.14248554 0.20416196 0.17915294 0.17495069 0.11129691 0.10660666
 0.20240466 0.15371752 0.13472448 0.14099698 0.1646626  0.1808091
 0.13268805 0.18544751 0.1991437  0.12895612 0.12587757 0.10220904
 0.13396788 0.143419   0.1300812  0.14146994 0.14450528 0.15451442
 0.14195827 0.1778906  0.17082831 0.14412451 0.1631327  0.14871375
 0.19123557 0.14415519 0.1784495  0.16928539 0.16176751 0.12928754
 0.15326828 0.11225991 0.14713249 0.19023187 0.1212787  0.16622317
 0.17187724 0.1235371  0.10627311 0.1391917  0.18766159 0.11242928
 0.11217522 0.12701698 0.14500807 0.11197066 0.13302046 0.12146634
 0.13004114 0.10551621 0.12070157 0.15868977 0.13186201 0.1465878
 0.14299527 0.13451284 0.11790726 0.10729171 0.14635861 0.19638516
 0.12520085 0.1528278  0.11146899 0.1403522  0.11242007 0.17746645
 0.13071129 0.14382036 0.13741803 0.1465162  0.16032259 0.11685959
 0.12971675 0.1515909  0.11683853 0.13184686 0.1436292  0.11161528
 0.12538585 0.19617651 0.117953   0.11410104 0.13892697 0.12434379
 0.10451801 0.12072597]","[5 3 1 8 3 0 4 4 3 3 5 3 3 2 7 7 8 2 0 5 5 6 1 1 3 9 9 3 6 7 1 8 3 9 8 7 8
 8 0 3 2 4 8 7 5 7 1 8 7 3 5 4 4 3 8 6 1 1 6 3 2 2 8 9 8 3 3 8 1 1 0 5 2 0
 5 0 5 8 6 3 9 6 6 3 9 4 8 3 4 3 1 1 2 9 7 8 5 5 8 6 9 0 8 3 5 1 3 3 5 5 3
 8 1 4 6 4 2 4 3 8 9 6 6 6 5 5 2 7]"
7,1.0505318641662598e-05,0.1484375,"[0.12773593 0.17145064 0.12181479 0.17298886 0.1341001  0.2016534
 0.11472345 0.13096726 0.2041353  0.11993005 0.14903508 0.16424446
 0.12975717 0.17212257 0.12677012 0.13907139 0.17461428 0.19533052
 0.1459004  0.1679518  0.13821144 0.15854831 0.13183369 0.12617208
 0.12320106 0.1957368  0.14673917 0.2020565  0.20920503 0.15001662
 0.11014596 0.11631017 0.14010285 0.15165474 0.13127914 0.10554837
 0.15619323 0.10867385 0.16356133 0.11529355 0.14571661 0.11117183
 0.13018927 0.14194159 0.20066065 0.14300899 0.11147098 0.19344312
 0.12475347 0.12396336 0.11726821 0.15753125 0.1174636  0.15956755
 0.14982328 0.11392163 0.14584236 0.17381327 0.15364383 0.12457979
 0.12266292 0.19546154 0.16800965 0.12176005 0.14146324 0.14864048
 0.1392614  0.1446534  0.15405372 0.18008243 0.13728422 0.11008308
 0.11067893 0.18688904 0.10465311 0.18401083 0.13577838 0.16674562
 0.13067384 0.16016127 0.11025958 0.12391701 0.12421943 0.11386473
 0.18334232 0.11755877 0.1716394  0.16425999 0.15306616 0.10950373
 0.14585432 0.14653467 0.1479173  0.13940369 0.15500253 0.14748555
 0.1465373  0.11545319 0.14048684 0.10318068 0.12123154 0.13931598
 0.15934394 0.20191479 0.12993185 0.10381557 0.12365802 0.13749844
 0.13266404 0.13599516 0.14933468 0.15210798 0.12655164 0.14377852
 0.14793552 0.13530405 0.11734185 0.16565274 0.14069314 0.12843858
 0.1641899  0.14588577 0.15280671 0.15427996 0.13409941 0.16436616
 0.15226483 0.1593657 ]","[1 0 1 3 1 1 1 7 3 9 6 8 4 6 8 4 9 4 7 9 7 6 8 4 9 7 0 1 6 1 5 9 0 4 3 4 1
 3 0 8 4 6 2 2 6 5 3 6 2 1 1 8 6 0 4 0 1 9 7 1 3 7 7 8 7 7 3 9 7 7 7 2 1 2
 8 6 4 0 7 9 8 6 8 4 9 1 7 2 2 8 5 8 1 2 2 4 1 2 5 2 8 1 8 1 8 6 0 2 4 1 3
 6 7 7 4 4 3 3 4 5 2 4 3 7 8 4 4 4]"
8,1.0637566447257996e-05,0.109375,"[0.14708045 0.12568922 0.11675645 0.17048126 0.13800001 0.12719287
 0.17062    0.13143532 0.11916177 0.12110582 0.16114847 0.14405787
 0.12712863 0.12489492 0.13891366 0.17027046 0.13337351 0.14689155
 0.20569703 0.13251953 0.15698898 0.10802718 0.12815692 0.17479019
 0.13205947 0.17294438 0.18892325 0.12039404 0.10430007 0.16716321
 0.10843783 0.12367447 0.16821523 0.13508445 0.13316509 0.11379527
 0.15723321 0.12303652 0.13161549 0.15239815 0.13669589 0.1268788
 0.11979377 0.13144207 0.13484204 0.20616461 0.1184945  0.12375236
 0.1496465  0.12468016 0.14350176 0.15942644 0.10697237 0.1705231
 0.13179773 0.13892074 0.1194467  0.11833784 0.12554614 0.15860312
 0.10295069 0.1337785  0.11746527 0.1298129  0.2069786  0.16116035
 0.12467084 0.1214799  0.15234856 0.13142249 0.15790923 0.13111635
 0.13493977 0.13362232 0.1849299  0.16001932 0.10928659 0.15504117
 0.15206139 0.14835292 0.12649134 0.18581168 0.14700252 0.10646574
 0.13038969 0.1397313  0.13531257 0.15690565 0.19419843 0.15252857
 0.14813854 0.15994504 0.12260955 0.1029289  0.17230935 0.13094604
 0.11900153 0.20172654 0.13305949 0.12132312 0.12092369 0.1715409
 0.12837137 0.13029109 0.15012507 0.124755   0.13271147 0.1118519
 0.14475839 0.14177187 0.15629663 0.15090466 0.1236136  0.13171414
 0.15586291 0.14240347 0.16891237 0.13271259 0.14650068 0.15477218
 0.12669586 0.11705472 0.20225741 0.17755918 0.17670368 0.13043411
 0.11327448 0.15457807]","[7 4 4 9 3 8 3 7 7 8 5 3 9 1 6 7 3 3 3 8 5 6 1 3 7 9 6 1 6 4 9 0 5 7 4 9 1
 0 0 2 7 8 3 2 7 6 1 6 6 4 4 2 1 8 4 4 7 8 5 8 9 4 3 2 2 9 3 0 1 1 1 1 6 8
 7 1 3 0 4 5 0 3 0 6 2 0 9 8 6 8 5 8 2 9 6 0 6 1 8 7 3 2 2 6 5 6 9 2 5 4 9
 8 5 3 9 3 5 7 1 8 5 8 6 2 5 1 3 0]"
9,1.0522082448005676e-05,0.1015625,"[0.1672175  0.13586333 0.12063284 0.15895809 0.14582226 0.10913368
 0.15348841 0.1481663  0.18721393 0.14044249 0.19211408 0.14735311
 0.13691458 0.12260707 0.13762875 0.12241094 0.1785727  0.15441397
 0.19228424 0.11180037 0.13684191 0.15661004 0.14305206 0.16714554
 0.14704661 0.12547296 0.14721131 0.15916911 0.19075458 0.13457781
 0.127447   0.10557022 0.14427228 0.13927424 0.14318511 0.13487978
 0.1452792  0.12083793 0.10275704 0.11163889 0.12948902 0.11191683
 0.13816372 0.11525743 0.18609746 0.14030981 0.1567749  0.11099932
 0.15696643 0.13415416 0.19454977 0.14214988 0.15020531 0.14090389
 0.18755743 0.18196313 0.1617908  0.14265016 0.14414054 0.13327864
 0.12561344 0.16300046 0.16647016 0.1533039  0.18939564 0.1485958
 0.11116365 0.11631919 0.15210128 0.19528116 0.1583958  0.13677266
 0.11845991 0.14132182 0.16713552 0.16896331 0.13257553 0.10990793
 0.14753294 0.14507203 0.12306169 0.13354124 0.19225524 0.1714517
 0.15575369 0.15840885 0.10715267 0.1299166  0.13335629 0.20200971
 0.141991   0.12778845 0.16831943 0.14323926 0.13942045 0.12300511
 0.20212351 0.12515438 0.13416247 0.13107744 0.14577311 0.13134634
 0.12960699 0.13195962 0.10552033 0.14141588 0.16594924 0.13380677
 0.1532401  0.16905956 0.1389832  0.11636684 0.10232839 0.17384793
 0.13920002 0.12562113 0.11037128 0.15669613 0.1185447  0.12192512
 0.11591565 0.1465957  0.13721609 0.1173517  0.10292605 0.14764786
 0.13399145 0.14164335]","[6 9 3 9 1 6 6 7 2 6 3 2 5 5 2 7 5 2 0 8 0 7 7 1 7 4 0 2 2 6 1 5 9 7 6 2 7
 0 5 6 0 1 1 8 4 5 3 1 2 4 8 9 8 1 7 2 7 2 3 2 6 7 9 4 0 1 0 4 5 0 8 0 7 6
 1 0 8 5 9 2 5 4 4 9 0 6 1 2 5 1 6 7 1 5 8 8 0 3 9 4 0 3 4 9 2 4 3 0 6 4 5
 6 6 7 8 4 8 8 3 2 8 0 2 5 6 8 7 8]"
