,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
1,0.0026953816413879395,1.0,"[1.         0.9999989  1.         1.         0.9999622  1.
 1.         0.99999976]",[2 0 2 1 0 1 1 1]
2,0.0027771294116973877,1.0,"[1.        1.        1.        1.        1.        0.9996395 0.9999962
 0.9999999]",[1 1 2 1 1 1 0 1]
3,0.002598106861114502,1.0,"[0.9999999  0.99997663 0.99999917 0.99998033 1.         1.
 1.         1.        ]",[1 0 1 1 2 2 2 1]
4,0.0025842487812042236,1.0,"[0.99999845 0.99998033 0.99999976 0.9999999  0.99946636 0.9999964
 0.9999999  0.9999995 ]",[1 0 0 0 1 0 2 0]
5,0.002678781747817993,1.0,"[1.        0.9999995 1.        1.        1.        1.        1.
 1.       ]",[2 0 1 1 1 0 2 1]
6,0.0026938915252685547,1.0,"[1.         1.         1.         1.         0.99977964 1.
 0.9999994  0.99999976]",[0 1 0 1 1 1 0 1]
7,0.0027035176753997803,1.0,"[1.         1.         0.99999833 1.         1.         1.
 0.9999994  1.        ]",[2 1 0 2 1 2 1 0]
8,0.0026764869689941406,1.0,"[0.9999994 0.9999999 1.        1.        1.        1.        1.
 1.       ]",[1 0 1 2 2 1 1 2]
9,0.002741694450378418,1.0,"[1.        1.        0.9999999 0.9999925 1.        1.        1.
 1.       ]",[2 2 0 1 2 0 2 1]
10,0.002756655216217041,1.0,"[1.         1.         0.9999994  1.         1.         0.99999726
 1.         1.        ]",[1 2 1 2 2 2 0 0]
11,0.0027535557746887207,1.0,"[0.9999957  0.99985266 1.         1.         1.         0.9999969
 0.9999602  0.9999317 ]",[2 0 1 2 0 0 1 0]
12,0.0027444660663604736,1.0,"[0.99999976 0.9999857  1.         1.         0.9999999  1.
 1.         1.        ]",[0 1 1 0 1 2 1 1]
13,0.0027067363262176514,1.0,"[0.9999751  1.         0.99999917 0.97806406 1.         1.
 1.         0.9999999 ]",[1 1 0 1 1 0 1 1]
14,0.002731233835220337,1.0,"[1.        1.        1.        1.        1.        1.        1.
 0.9999994]",[2 2 2 2 1 1 2 1]
15,0.002709329128265381,1.0,"[1.         1.         0.9999821  1.         1.         0.9999987
 0.99999976 0.99999774]",[1 0 1 0 2 1 2 0]
16,0.002810746431350708,1.0,"[1.         1.         0.99999857 1.         1.         1.
 0.9999893  1.        ]",[2 2 2 1 0 1 0 2]
17,0.0026833713054656982,1.0,"[1.         0.9999857  1.         1.         0.99999917 1.
 0.99999976 0.99999976]",[1 0 1 2 0 2 2 0]
18,0.0026559829711914062,1.0,"[1.         1.         0.9999927  1.         1.         1.
 0.99999976 0.9999999 ]",[2 2 0 2 1 1 1 1]
19,0.002690732479095459,1.0,"[1.         1.         1.         0.99996483 1.         1.
 1.         1.        ]",[1 1 0 1 2 2 2 1]
20,0.002703368663787842,1.0,[1. 1. 1. 1. 1. 1. 1. 1.],[1 1 2 0 2 2 2 2]
21,0.0027033090591430664,1.0,"[1.         1.         1.         0.9999999  1.         1.
 1.         0.99999964]",[0 1 1 0 1 2 0 2]
22,0.0026946663856506348,1.0,"[1.         1.         0.9999963  1.         0.99999976 1.
 1.         0.9999355 ]",[2 2 0 1 0 1 1 1]
23,0.002681434154510498,1.0,"[1.        0.9999999 1.        0.9999999 1.        0.9999794 0.9998994
 0.9999993]",[0 0 1 1 1 1 2 2]
24,0.0027437806129455566,1.0,"[0.9999999 1.        1.        1.        1.        1.        1.
 1.       ]",[0 0 2 1 1 2 1 2]
25,0.002686142921447754,1.0,"[1.        0.9999993 1.        1.        0.9999906 1.        1.
 1.       ]",[1 2 1 0 0 0 2 2]
26,0.002694368362426758,1.0,[1.       1.       1.       1.       0.999964 1.       1.       1.      ],[1 1 1 2 1 2 2 2]
27,0.002691507339477539,1.0,[1. 1. 1. 1. 1. 1. 1. 1.],[2 2 2 1 0 1 1 2]
28,0.0027703940868377686,1.0,"[1.         1.         1.         0.999997   1.         0.9999993
 0.99995947 1.        ]",[1 2 0 0 2 0 0 2]
29,0.002710968255996704,1.0,"[1.         0.9999995  0.9994727  0.9999995  1.         0.9999894
 1.         0.99991727]",[1 1 1 2 2 1 2 1]
30,0.0026683509349823,1.0,"[1.        0.9999933 1.        1.        1.        1.        1.
 0.9999944]",[1 0 0 1 0 1 2 0]
31,0.0026814043521881104,0.875,"[0.9999746  0.99999726 0.99999654 1.         1.         0.9999888
 1.         1.        ]",[0 1 1 0 2 1 1 2]
32,0.0026501715183258057,1.0,"[1.         0.99999666 0.9999988  0.9999999  1.         1.
 1.         0.8468645 ]",[2 1 0 0 1 1 2 1]
33,0.002693086862564087,1.0,"[0.99999976 1.         1.         1.         1.         1.
 0.99999976 0.9999999 ]",[1 2 0 2 0 2 0 1]
34,0.0027881264686584473,1.0,"[1.         1.         1.         0.99999964 1.         1.
 0.99999964 0.99999976]",[2 1 1 0 1 2 2 1]
35,0.002870917320251465,1.0,"[0.99997914 1.         1.         1.         1.         0.9999999
 1.         1.        ]",[0 1 2 1 1 1 1 0]
36,0.0027581751346588135,1.0,"[1.         0.99999607 1.         1.         0.9999995  0.9999944
 1.         1.        ]",[2 1 1 1 2 1 2 0]
37,0.002656310796737671,1.0,"[1.         0.99999833 0.99999774 1.         0.99999857 0.9999969
 1.         1.        ]",[1 0 0 2 0 0 0 1]
38,0.002643585205078125,1.0,"[1.        1.        1.        1.        0.999998  1.        1.
 0.9999994]",[1 2 2 1 0 1 1 0]
39,0.0026457607746124268,1.0,"[0.99999976 0.9999987  0.9999945  1.         1.         1.
 0.9999933  1.        ]",[1 0 1 2 2 0 2 1]
40,0.002647310495376587,0.875,"[0.98533833 1.         1.         1.         1.         1.
 1.         0.99997425]",[1 1 2 1 2 1 1 0]
41,0.002642899751663208,1.0,"[0.999997   1.         1.         0.99999774 0.9982141  0.9902514
 1.         0.9999881 ]",[0 2 2 0 1 1 1 0]
42,0.002662360668182373,0.875,"[1.        1.        1.        1.        0.9999993 1.        1.
 0.9744227]",[1 2 1 2 1 1 2 0]
43,0.0026397109031677246,1.0,"[0.9999994 1.        1.        1.        1.        1.        1.
 0.9999994]",[1 1 2 1 1 1 2 0]
44,0.002650648355484009,1.0,"[0.9999987  1.         1.         0.9999999  0.99999905 1.
 1.         1.        ]",[1 2 2 2 0 0 2 1]
45,0.0026422441005706787,1.0,"[0.9999999  0.99999976 1.         1.         0.99999917 1.
 1.         1.        ]",[0 0 2 1 0 2 1 0]
46,0.0030645430088043213,1.0,"[1.        0.9999995 1.        0.9999999 1.        1.        1.
 1.       ]",[1 0 0 0 2 2 2 1]
