,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
0,1.7023499011993408,0.0,[0.18815534],[9]
1,0.0010323524475097656,0.0,[0.10294909],[1]
2,0.0008950233459472656,0.0,[0.10294909],[1]
3,0.0009129047393798828,1.0,[0.15838237],[7]
4,0.0008730888366699219,0.0,[0.1028855],[3]
5,0.00087738037109375,0.0,[0.10315887],[8]
6,0.0008769035339355469,0.0,[0.10294909],[7]
7,0.0008718967437744141,0.0,[0.10334683],[4]
8,0.0008707046508789062,0.0,[0.10321443],[2]
9,0.0008757114410400391,1.0,[0.1079649],[6]
10,0.0009171962738037109,0.0,[0.10294909],[8]
11,0.0008730888366699219,0.0,[0.12392758],[0]
12,0.0008971691131591797,0.0,[0.1066594],[9]
13,0.0008678436279296875,0.0,[0.10294909],[7]
14,0.0008740425109863281,0.0,[0.10370561],[3]
15,0.0008771419525146484,0.0,[0.11699406],[3]
16,0.0008730888366699219,0.0,[0.10294909],[2]
17,0.0009019374847412109,0.0,[0.12084108],[1]
18,0.000865936279296875,0.0,[0.10294909],[0]
19,0.0008981227874755859,0.0,[0.10294909],[0]
20,0.0008618831634521484,0.0,[0.11231396],[5]
21,0.0008633136749267578,0.0,[0.10357264],[4]
22,0.0008707046508789062,0.0,[0.10294909],[2]
23,0.0008730888366699219,0.0,[0.10298692],[8]
24,0.0008931159973144531,0.0,[0.1098685],[2]
25,0.0008592605590820312,0.0,[0.10296459],[1]
26,0.0008871555328369141,0.0,[0.10302524],[0]
27,0.0008680820465087891,0.0,[0.10862697],[1]
28,0.0008604526519775391,0.0,[0.10281628],[0]
29,0.0008630752563476562,0.0,[0.15751971],[9]
30,0.0008721351623535156,0.0,[0.10295729],[6]
31,0.0008955001831054688,0.0,[0.10302939],[3]
32,0.0008597373962402344,0.0,[0.10294909],[5]
33,0.0008852481842041016,0.0,[0.10294909],[1]
34,0.00086212158203125,0.0,[0.10294909],[0]
35,0.0008661746978759766,0.0,[0.10294909],[0]
36,0.000865936279296875,0.0,[0.14668836],[6]
37,0.0008618831634521484,0.0,[0.10294909],[4]
38,0.0008945465087890625,0.0,[0.12456892],[6]
39,0.0008656978607177734,0.0,[0.10299385],[4]
40,0.0008876323699951172,1.0,[0.20878282],[5]
41,0.0008606910705566406,1.0,[0.10381843],[6]
42,0.0008680820465087891,0.0,[0.10294909],[2]
43,0.0008673667907714844,0.0,[0.10294909],[1]
44,0.0008778572082519531,0.0,[0.10306953],[3]
45,0.0008902549743652344,0.0,[0.10294909],[0]
46,0.0008671283721923828,0.0,[0.12294655],[5]
47,0.0008916854858398438,0.0,[0.10785806],[4]
48,0.0008721351623535156,0.0,[0.10495786],[8]
49,0.0008645057678222656,0.0,[0.10294909],[9]
50,0.0008628368377685547,0.0,[0.10305326],[0]
51,0.0008673667907714844,0.0,[0.10294909],[7]
52,0.0008974075317382812,1.0,[0.1031331],[6]
53,0.0008640289306640625,0.0,[0.10297581],[8]
54,0.0008959770202636719,1.0,[0.10294909],[6]
55,0.0008695125579833984,0.0,[0.10294909],[7]
56,0.0008716583251953125,0.0,[0.10488684],[2]
57,0.0008745193481445312,0.0,[0.10531083],[2]
58,0.0008726119995117188,0.0,[0.16316682],[7]
59,0.0009016990661621094,0.0,[0.10497633],[9]
60,0.0008718967437744141,0.0,[0.10327394],[4]
61,0.0008900165557861328,0.0,[0.10294909],[9]
62,0.0008711814880371094,0.0,[0.10294909],[5]
63,0.0008733272552490234,1.0,[0.10645425],[1]
64,0.000873565673828125,0.0,[0.10758223],[3]
65,0.0008687973022460938,0.0,[0.10305406],[0]
66,0.0009047985076904297,0.0,[0.11358173],[3]
67,0.0008726119995117188,0.0,[0.10294909],[0]
68,0.0008931159973144531,0.0,[0.10294909],[9]
69,0.0008685588836669922,0.0,[0.10294909],[0]
70,0.0008766651153564453,0.0,[0.10592499],[9]
71,0.0008771419525146484,0.0,[0.20665821],[3]
72,0.0008714199066162109,0.0,[0.11710295],[2]
73,0.0008997917175292969,0.0,[0.10442226],[1]
74,0.0008730888366699219,0.0,[0.10726953],[5]
75,0.0009031295776367188,0.0,[0.10424791],[8]
76,0.0008733272552490234,0.0,[0.10618708],[1]
77,0.0008718967437744141,0.0,[0.10294909],[2]
78,0.0008699893951416016,0.0,[0.10294909],[5]
79,0.0008776187896728516,0.0,[0.10294909],[0]
80,0.0009033679962158203,0.0,[0.10295701],[7]
81,0.0008714199066162109,1.0,[0.11475151],[6]
82,0.0009038448333740234,0.0,[0.10584176],[7]
83,0.0008702278137207031,1.0,[0.10520747],[7]
84,0.0008754730224609375,0.0,[0.1186465],[8]
85,0.0008757114410400391,0.0,[0.10294909],[3]
86,0.0008707046508789062,0.0,[0.10389967],[5]
87,0.0009016990661621094,0.0,[0.10592744],[8]
88,0.0008742809295654297,0.0,[0.10294909],[7]
89,0.0008757114410400391,0.0,[0.10294909],[8]
90,0.0008752346038818359,0.0,[0.11292058],[5]
91,0.0008683204650878906,0.0,[0.10308769],[0]
92,0.0008831024169921875,1.0,[0.10294909],[6]
93,0.0008780956268310547,0.0,[0.10294909],[4]
94,0.0009069442749023438,0.0,[0.10561837],[1]
95,0.0008723735809326172,0.0,[0.10294909],[9]
96,0.0008738040924072266,0.0,[0.10344015],[3]
97,0.0008733272552490234,0.0,[0.10294909],[8]
