,Itr0_time,Itr0_acc,Itr0_conf,Itr0_aclabel
1,0.003084719181060791,1.0,"[1.         1.         0.9780644  0.9999999  1.         1.
 1.         0.9999995  0.99995947 0.9999995  1.         0.9999999
 0.9999602  0.99999964 1.         0.9999969  1.         1.
 1.         1.         0.99977964 1.         1.         1.
 1.         1.         1.         1.         0.99998033 1.
 1.         1.        ]",[1 2 1 0 2 1 1 0 0 0 2 0 1 2 1 0 0 1 2 0 1 0 2 2 0 1 0 2 1 2 1 0]
2,0.0010040104389190674,0.96875,"[1.         0.9999999  0.9999964  0.9999999  0.9999933  0.9999622
 1.         1.         1.         1.         1.         1.
 1.         0.99998033 1.         0.99999976 1.         1.
 0.9999994  1.         1.         1.         1.         0.985338
 1.         0.99985254 0.99997663 1.         1.         0.9996395
 1.         0.9999317 ]",[0 0 0 1 0 0 1 2 1 2 1 2 2 0 1 0 1 1 1 1 2 1 2 1 2 0 0 1 1 1 1 0]
3,0.0009873583912849426,1.0,"[1.         1.         1.         0.9994728  1.         1.
 1.         0.9999962  1.         0.99999774 1.         1.
 1.         1.         1.         0.99999964 1.         1.
 0.9999987  0.9999994  0.99999774 1.         0.9982141  0.9999994
 0.99999976 1.         1.         1.         1.         1.
 0.9999881  1.        ]",[2 2 2 1 2 2 0 0 1 0 1 1 2 1 1 0 2 2 1 0 0 1 1 1 2 2 2 2 2 2 0 1]
4,0.0009496212005615234,0.96875,"[1.         1.         1.         1.         0.99991727 0.9999751
 1.         1.         1.         1.         0.9999995  0.9999969
 0.9999999  1.         0.84686315 0.9999906  1.         1.
 0.99999917 1.         0.9999995  0.9999933  1.         0.97442347
 1.         0.9999999  1.         0.99997425 1.         0.9998994
 1.         0.99999976]",[2 2 2 1 1 1 1 1 1 2 1 0 0 2 1 0 1 2 0 1 2 2 1 0 1 1 2 0 2 2 1 0]
5,0.00098322331905365,1.0,"[1.         1.         1.         0.9999957  1.         1.
 1.         1.         0.99999905 0.9902512  1.         1.
 1.         0.9999999  1.         1.         1.         1.
 1.         1.         1.         0.9999893  0.99999976 1.
 1.         0.9999999  0.99999976 0.99999607 0.99999917 1.
 1.         0.9999994 ]",[2 0 2 2 2 1 1 1 0 1 1 2 2 0 2 2 1 2 2 2 1 0 0 1 1 0 0 1 1 1 2 1]
6,0.0009461939334869385,1.0,"[1.         1.         0.9999993  1.         1.         0.99999726
 1.         1.         1.         1.         1.         0.9999987
 1.         1.         0.99996483 1.         0.9999857  1.
 0.9999944  0.99999654 1.         0.99999833 1.         0.99999976
 0.99999857 0.99999774 1.         1.         1.         0.99997914
 0.99999964 1.        ]",[2 1 0 1 2 2 1 2 2 1 0 0 2 2 1 2 0 2 1 1 2 0 0 1 2 0 1 1 0 0 0 1]
7,0.0009774640202522278,0.96875,"[1.         1.         1.         1.         0.99999976 0.999964
 1.         0.9999993  0.9999944  0.9999794  1.         0.9999987
 1.         0.9999994  1.         0.9999963  1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         0.99999666
 1.         0.9999994 ]",[1 1 2 1 0 1 1 1 0 1 2 1 1 1 2 0 1 2 2 0 2 1 1 1 2 0 1 0 2 1 0 0]
8,0.0009418800473213196,1.0,"[0.9999999  0.9999994  0.99999857 1.         1.         1.
 1.         0.9999999  1.         1.         1.         1.
 1.         1.         1.         1.         0.9999994  1.
 1.         1.         1.         0.9999999  1.         1.
 0.9999999  1.         0.9999999  0.9999821  1.         0.99999976
 1.         1.        ]",[2 1 0 0 1 1 1 1 1 2 1 2 2 0 0 1 0 0 2 1 1 1 1 1 0 0 0 1 2 1 2 0]
9,0.0009721443057060242,1.0,"[0.9999999  1.         1.         1.         0.9999988  1.
 0.9999927  1.         0.9999999  0.99999917 0.99999726 1.
 1.         1.         1.         1.         1.         0.9999999
 1.         1.         1.         1.         1.         0.99999833
 1.         0.9999894  0.9999945  0.99999976 0.999998   1.
 1.         1.        ]",[1 1 1 1 0 2 0 2 1 0 1 1 1 0 1 2 0 0 2 1 1 0 2 0 2 1 1 1 0 1 0 1]
10,0.0009364932775497437,1.0,"[0.9999355  0.99999976 1.         1.         1.         1.
 1.         0.9999993  1.         1.         1.         1.
 0.9999857  1.         1.         1.         1.         1.
 0.99999976 0.9999989  1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.        ]",[1 1 2 1 2 2 1 2 0 2 2 2 1 1 1 1 1 2 0 0 0 2 2 2 1 2 1 2 1 1 1 0]
11,0.000966973602771759,1.0,"[1.         1.         1.         1.         0.99999976 1.
 1.         1.         1.         1.         1.         0.9999999
 1.         1.         1.         1.         0.99999976 0.9999963
 0.9999999  1.         0.99997425 1.         0.99998033 0.999998
 1.         0.99999917 1.         1.         1.         0.99999917
 0.9999993  0.9999995 ]",[2 2 1 1 2 1 2 1 2 2 2 0 2 2 1 0 0 0 1 1 0 1 0 0 2 0 0 1 2 0 2 0]
12,0.0009699836373329163,1.0,"[0.9999857  1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 0.9999999  1.         0.9999999  0.9999987  0.99991727 1.
 1.         1.         1.         1.         1.         1.
 1.         0.9999933  1.         1.         0.99999845 0.9999999
 1.         1.        ]",[1 2 2 1 2 2 2 1 2 2 2 1 2 2 1 1 1 2 2 2 2 0 1 1 2 0 1 1 1 0 1 0]
13,0.0010279938578605652,1.0,"[1.         1.         1.         0.9999317  0.99999964 1.
 0.99999976 0.9999989  1.         1.         1.         1.
 1.         1.         0.9999945  1.         0.9994728  0.9999999
 0.99999666 0.99999964 1.         1.         0.99999857 1.
 1.         0.9999999  0.9999995  1.         1.         0.99999833
 0.99999976 1.        ]",[2 1 1 0 0 2 0 0 1 1 2 1 0 0 1 2 1 0 1 2 1 2 2 1 1 1 2 1 0 0 0 0]
